pair_id,method,n_clusters,n_f1,n_f2,n_amb,has_both_folds,n_f1_centered,n_f2_centered,n_amb_centered,has_both_folds_centered,pair_median_used,TMdiff_spread,TMdiff_range,TMdiff_mean,best_score_f1,best_score_f2
4h2aA_3j9cA,AF3,60,0,40,20,False,13,15,32,True,-0.0807,0.062,0.2294,-0.0839,0.7481,0.7684
4h2aA_3j9cA,ESM,60,47,1,12,True,5,12,43,True,0.0954,0.0523,0.2624,0.0864,0.8208,0.6886
4h2aA_3j9cA,MSAT,3,1,0,2,False,0,0,3,False,0.0255,0.0242,0.0592,0.0244,0.0879,0.0511
4h2aA_3j9cA,CCMpred,3,0,0,3,False,0,0,3,False,0.0,0.0,0.0,0.0,0.0,0.0
4h2aA_3j9cA,DDG,60,0,60,0,False,29,29,2,True,-75.6369,43.4467,132.5255,-96.7699,-85.6383,-45.6625
4h2aA_3j9cA,Boltz2,60,27,0,33,False,3,2,55,True,0.0469,0.0308,0.1471,0.0485,0.361,0.3183
4n9wA_4nc9C,AF2,100,23,0,77,False,15,1,84,True,0.0212,0.0349,0.1894,0.031,0.9063,0.8294
4n9wA_4nc9C,AF3,100,40,0,60,False,5,6,89,True,0.0425,0.0297,0.1585,0.0431,0.929,0.8515
4n9wA_4nc9C,ESM,100,89,0,11,False,3,14,83,True,0.1068,0.0331,0.1421,0.1023,0.9227,0.8745
4n9wA_4nc9C,MSAT,17,0,0,17,False,0,0,17,False,-0.0013,0.0028,0.0125,-0.0014,0.0597,0.0599
4n9wA_4nc9C,CCMpred,17,0,0,17,False,0,0,17,False,0.0,0.0001,0.0003,-0.0,0.0044,0.0047
4n9wA_4nc9C,DDG,100,0,100,0,False,43,41,16,True,-35.4113,5.5394,31.4993,-35.0543,-63.396,-40.0292
4n9wA_4nc9C,Boltz2,100,17,0,83,False,13,1,86,True,0.0075,0.0305,0.1522,0.0185,0.8751,0.8812
4o01D_4o0pA,AF2,100,6,3,91,True,6,3,91,True,0.0036,0.0292,0.1907,0.0066,0.8915,0.8722
4o01D_4o0pA,AF3,100,19,8,73,True,15,9,76,True,0.0044,0.0474,0.2719,0.0121,0.9243,0.8624
4o01D_4o0pA,ESM,100,4,32,64,True,10,21,69,True,-0.0142,0.0447,0.2215,-0.0215,0.9515,0.9502
4o01D_4o0pA,MSAT,16,0,0,16,False,0,0,16,False,0.0,0.0054,0.0249,0.0015,0.2524,0.2311
4o01D_4o0pA,CCMpred,16,0,0,16,False,0,0,16,False,0.0,0.0,0.0,0.0,0.0023,0.0023
4o01D_4o0pA,DDG,100,0,100,0,False,44,42,14,True,-31.4808,4.8548,25.9035,-31.3462,-75.0454,-57.2191
4o01D_4o0pA,Boltz2,100,0,0,100,False,0,0,100,False,0.0003,0.0126,0.0857,0.0014,0.4652,0.4503
4ow6B_4ae0A,AF2,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0045,0.3453,0.3408
4ow6B_4ae0A,AF3,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.021,0.3721,0.3511
4ow6B_4ae0A,ESM,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0183,0.5973,0.5791
4ow6B_4ae0A,MSAT,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,-0.0001,0.002,0.0021
4ow6B_4ae0A,CCMpred,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0
4ow6B_4ae0A,DDG,1,1,0,0,False,1,0,0,False,0.0,0.0,0.0,22.2327,-125.8967,-148.1294
4ow6B_4ae0A,Boltz2,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0321,0.298,0.266
4pyjA_4pyiA,AF2,100,0,12,88,False,0,10,90,False,-0.008,0.023,0.1112,-0.0156,0.8917,0.9507
4pyjA_4pyiA,AF3,100,0,24,76,False,0,12,88,False,-0.0104,0.0245,0.0858,-0.0228,0.9004,0.9647
4pyjA_4pyiA,ESM,100,0,13,87,False,0,7,93,False,-0.0084,0.0208,0.0906,-0.0172,0.9392,0.9572
4pyjA_4pyiA,MSAT,19,0,0,19,False,0,0,19,False,-0.0008,0.0153,0.0562,-0.0038,0.4638,0.4589
4pyjA_4pyiA,CCMpred,19,0,0,19,False,0,0,19,False,0.0,0.0011,0.0044,0.0007,0.023,0.0186
4pyjA_4pyiA,DDG,100,76,0,24,False,28,36,36,True,2.4587,1.8787,8.3208,2.3653,-25.3229,-26.1405
4pyjA_4pyiA,Boltz2,100,0,9,91,False,0,1,99,False,-0.0094,0.021,0.103,-0.0149,0.9062,0.957
4q79F_4uv2D,AF2,100,31,2,67,True,6,10,84,True,0.0354,0.0369,0.2819,0.033,0.7885,0.7426
4q79F_4uv2D,AF3,100,62,4,34,True,15,10,75,True,0.0616,0.0558,0.3846,0.0607,0.8375,0.8112
4q79F_4uv2D,ESM,100,1,65,34,True,21,5,74,True,-0.065,0.0464,0.2297,-0.0525,0.8239,0.8717
4q79F_4uv2D,MSAT,19,1,1,17,True,1,0,18,False,-0.024,0.0464,0.2342,-0.0152,0.2104,0.0909
4q79F_4uv2D,CCMpred,19,0,0,19,False,0,0,19,False,0.0,0.0,0.0,0.0,0.0,0.0
4q79F_4uv2D,DDG,100,100,0,0,False,46,43,11,True,23.5341,4.4763,22.9222,23.514,-10.8717,-23.6308
4q79F_4uv2D,Boltz2,100,1,5,94,True,2,2,96,True,-0.0047,0.0295,0.2559,-0.0036,0.5951,0.6295
4qhhA_4qhfA,AF2,85,0,64,21,False,34,36,15,True,-0.1389,0.1031,0.337,-0.1434,0.668,0.9398
4qhhA_4qhfA,AF3,85,0,70,15,False,38,0,47,False,-0.2817,0.119,0.3515,-0.1926,0.6845,0.9456
4qhhA_4qhfA,ESM,85,13,29,43,True,8,30,47,True,0.0043,0.1082,0.3365,-0.0501,0.8609,0.9622
4qhhA_4qhfA,MSAT,10,0,1,9,False,0,1,9,False,0.0,0.0428,0.1474,-0.0159,0.3226,0.4653
4qhhA_4qhfA,CCMpred,10,0,0,10,False,0,0,10,False,0.0,0.0,0.0,0.0,0.0,0.0
4qhhA_4qhfA,DDG,85,85,0,0,False,26,24,35,True,8.3135,2.1519,11.6379,8.2238,-8.4896,-17.89
4qhhA_4qhfA,Boltz2,85,8,23,54,True,11,20,54,True,-0.0158,0.0745,0.3237,-0.0346,0.8823,0.9698
4rmbB_4rmbA,AF2,2,0,0,2,False,0,0,2,False,-0.0173,0.0032,0.0064,-0.0173,0.4624,0.4829
4rmbB_4rmbA,AF3,2,0,0,2,False,0,0,2,False,-0.0187,0.0136,0.0273,-0.0187,0.5293,0.5617
4rmbB_4rmbA,ESM,2,0,0,2,False,0,0,2,False,0.0219,0.01,0.0199,0.0219,0.6992,0.6675
4rmbB_4rmbA,MSAT,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,-0.004,0.0453,0.0493
4rmbB_4rmbA,CCMpred,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0
4rmbB_4rmbA,DDG,2,0,2,0,False,0,0,2,False,-6.2721,0.5095,1.019,-6.2721,-46.2575,-39.476
4rmbB_4rmbA,Boltz2,2,0,0,2,False,0,0,2,False,0.0,0.0,0.0,0.0,0.5625,0.5625
4rwqB_4rwnA,AF2,96,0,0,96,False,0,0,96,False,0.0008,0.0198,0.0934,0.0013,0.8423,0.8533
4rwqB_4rwnA,AF3,96,0,3,93,False,0,3,93,False,0.0032,0.0261,0.1201,0.0003,0.9282,0.9613
4rwqB_4rwnA,ESM,96,0,59,37,False,13,0,83,False,-0.0557,0.0261,0.111,-0.0495,0.9498,0.9787
4rwqB_4rwnA,MSAT,11,0,0,11,False,0,0,11,False,0.0,0.0023,0.0077,0.0004,0.0421,0.0388
4rwqB_4rwnA,CCMpred,11,0,0,11,False,0,0,11,False,0.0,0.0,0.0,0.0,0.0,0.0
4rwqB_4rwnA,DDG,96,96,0,0,False,40,34,22,True,15.89,3.6139,17.538,16.6204,-19.4267,-28.7348
4rwqB_4rwnA,Boltz2,96,0,1,95,False,0,1,95,False,-0.0032,0.0194,0.0939,-0.0016,0.524,0.4899
4tsyD_3zwgN,AF2,34,0,1,33,False,0,1,33,False,-0.0044,0.0178,0.1003,-0.0048,0.7532,0.7751
4tsyD_3zwgN,AF3,34,0,3,31,False,0,3,31,False,0.001,0.0248,0.1235,-0.006,0.805,0.8884
4tsyD_3zwgN,ESM,34,0,6,28,False,0,6,28,False,0.0033,0.0502,0.1683,-0.0187,0.9368,0.9899
4tsyD_3zwgN,MSAT,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0389,0.2972,0.2583
4tsyD_3zwgN,CCMpred,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0
4tsyD_3zwgN,DDG,34,33,0,1,False,10,15,9,True,10.0099,3.6036,13.4782,8.7049,-13.0871,-14.2248
4tsyD_3zwgN,Boltz2,34,0,2,32,False,0,1,33,False,-0.0145,0.018,0.0786,-0.0154,0.5889,0.5937
4xwsD_4y0mJ,AF2,100,5,0,95,False,1,0,99,False,0.0214,0.0171,0.0941,0.0221,0.9463,0.9149
4xwsD_4y0mJ,AF3,100,46,0,54,False,19,1,80,True,0.0348,0.0328,0.1155,0.0459,0.9411,0.9444
4xwsD_4y0mJ,ESM,100,20,0,80,False,1,1,98,True,0.0357,0.019,0.1079,0.0343,0.9393,0.9387
4xwsD_4y0mJ,MSAT,20,1,0,19,False,1,0,19,False,-0.0046,0.0386,0.1858,0.0041,0.2485,0.0801
4xwsD_4y0mJ,CCMpred,20,0,0,20,False,0,0,20,False,0.0,0.0045,0.0175,0.0016,0.0234,0.0059
4xwsD_4y0mJ,DDG,100,100,0,0,False,30,41,29,True,13.2796,2.699,12.7093,12.569,-21.7465,-26.7969
4xwsD_4y0mJ,Boltz2,100,1,0,99,False,0,0,100,False,0.007,0.0166,0.0854,0.0087,0.7546,0.7775
4ydqB_4twaA,AF2,100,0,0,100,False,0,0,100,False,0.0054,0.0091,0.0447,0.005,0.8341,0.8515
4ydqB_4twaA,AF3,100,9,0,91,False,0,0,100,False,0.0101,0.0176,0.0853,0.0148,0.9834,0.9281
4ydqB_4twaA,ESM,100,64,0,36,False,3,1,96,True,0.0546,0.0233,0.1531,0.05,0.9826,0.9449
4ydqB_4twaA,MSAT,17,0,0,17,False,0,0,17,False,-0.0004,0.005,0.024,-0.0006,0.2605,0.2428
4ydqB_4twaA,CCMpred,17,0,0,17,False,0,0,17,False,0.0,0.001,0.0045,0.0002,0.0408,0.0364
4ydqB_4twaA,DDG,100,9,58,33,True,25,23,52,True,-1.3516,1.8002,11.6591,-1.288,-46.1616,-45.8931
4ydqB_4twaA,Boltz2,100,0,0,100,False,0,0,100,False,0.0008,0.0112,0.0747,-0.0004,0.7014,0.6927
4yhdG_7ahlE,AF2,15,2,0,13,False,0,0,15,False,0.0338,0.0183,0.0808,0.0352,0.7777,0.6948
4yhdG_7ahlE,AF3,15,3,0,12,False,1,0,14,False,0.0326,0.0306,0.1259,0.0397,0.8586,0.7825
4yhdG_7ahlE,ESM,15,11,0,4,False,1,3,11,True,0.0942,0.05,0.1952,0.0853,0.9582,0.818
4yhdG_7ahlE,MSAT,2,0,0,2,False,0,0,2,False,-0.0193,0.0071,0.0142,-0.0193,0.1234,0.1498
4yhdG_7ahlE,CCMpred,2,0,0,2,False,0,0,2,False,0.0,0.0,0.0,0.0,0.0,0.0
4yhdG_7ahlE,DDG,15,0,15,0,False,5,3,7,True,-7.9046,3.1982,12.8174,-7.1864,-3.9756,-2.8575
4yhdG_7ahlE,Boltz2,15,1,1,13,True,1,1,13,True,0.0156,0.0383,0.1904,0.0136,0.6836,0.668
4zrbH_4zrbC,AF2,100,0,0,100,False,0,0,100,False,-0.0035,0.0162,0.0735,0.0005,0.9464,0.9167
4zrbH_4zrbC,AF3,100,1,0,99,False,1,0,99,False,-0.0006,0.0186,0.1281,0.0031,0.9395,0.9108
4zrbH_4zrbC,ESM,100,5,0,95,False,0,0,100,False,0.0189,0.0173,0.0905,0.0198,0.9773,0.9677
4zrbH_4zrbC,MSAT,21,0,0,21,False,0,0,21,False,0.0027,0.0114,0.0455,0.005,0.3577,0.33
4zrbH_4zrbC,CCMpred,21,0,0,21,False,0,0,21,False,0.0,0.0,0.0,0.0,0.0,0.0
4zrbH_4zrbC,DDG,100,85,3,12,True,11,20,69,True,2.1509,1.1645,7.349,1.9671,-26.7628,-29.2074
4zrbH_4zrbC,Boltz2,100,0,0,100,False,0,0,100,False,0.0,0.0,0.0,0.0,0.9039,0.9039
5bmyA_5b3zA,AF2,100,1,0,99,False,0,0,100,False,0.0065,0.0142,0.084,0.0074,0.8925,0.8514
5bmyA_5b3zA,AF3,100,0,0,100,False,0,1,99,False,0.0134,0.0147,0.0829,0.0138,0.8879,0.8542
5bmyA_5b3zA,ESM,100,1,0,99,False,1,0,99,False,0.0202,0.0116,0.0952,0.0199,0.9873,0.9623
5bmyA_5b3zA,MSAT,16,0,0,16,False,0,0,16,False,-0.001,0.0057,0.0271,-0.0025,0.0392,0.0325
5bmyA_5b3zA,CCMpred,16,0,0,16,False,0,0,16,False,0.0,0.0,0.0,0.0,0.0,0.0
5bmyA_5b3zA,DDG,100,6,69,25,True,32,33,35,True,-2.1768,2.6163,12.749,-2.2583,-74.0094,-72.9417
5bmyA_5b3zA,Boltz2,100,1,0,99,False,1,0,99,False,0.0014,0.0126,0.0947,0.0027,0.9973,0.9737
5c1vB_5c1vA,AF2,100,0,0,100,False,0,0,100,False,0.0008,0.013,0.0777,-0.0014,0.8948,0.9349
5c1vB_5c1vA,AF3,100,0,5,95,False,0,0,100,False,-0.0082,0.0185,0.0737,-0.0118,0.9384,0.9888
5c1vB_5c1vA,ESM,100,0,78,22,False,18,0,82,False,-0.066,0.0283,0.1047,-0.0546,0.9767,0.9929
5c1vB_5c1vA,MSAT,18,0,0,18,False,0,0,18,False,0.0017,0.0091,0.0273,0.0066,0.2437,0.2194
5c1vB_5c1vA,CCMpred,18,0,0,18,False,0,0,18,False,0.0,0.0003,0.0008,0.0002,0.0067,0.0059
5c1vB_5c1vA,DDG,100,100,0,0,False,39,29,32,True,8.0374,2.4732,12.6817,8.1861,-25.1935,-27.1175
5c1vB_5c1vA,Boltz2,100,0,0,100,False,0,0,100,False,0.0,0.0,0.0,0.0,0.9124,0.9124
5et5A_3ifaA,AF2,100,5,0,95,False,1,0,99,False,0.0191,0.0163,0.0984,0.0196,0.9378,0.906
5et5A_3ifaA,AF3,100,22,0,78,False,9,0,91,False,0.0291,0.027,0.1232,0.0327,0.9659,0.937
5et5A_3ifaA,ESM,100,0,0,100,False,0,0,100,False,-0.0125,0.0075,0.0344,-0.012,0.9703,0.9813
5et5A_3ifaA,MSAT,20,0,0,20,False,0,0,20,False,-0.0011,0.0031,0.0137,-0.0011,0.2063,0.1982
5et5A_3ifaA,CCMpred,20,0,0,20,False,0,0,20,False,0.0,0.0004,0.002,0.0002,0.02,0.018
5et5A_3ifaA,DDG,100,100,0,0,False,36,37,27,True,13.9301,2.7614,16.1477,13.7478,-28.061,-32.2508
5et5A_3ifaA,Boltz2,100,1,3,96,True,2,2,96,True,-0.0083,0.019,0.1332,-0.0109,0.4686,0.4937
5f5rB_5f3kA,AF2,100,2,43,55,True,6,7,87,True,-0.0378,0.0373,0.1912,-0.0383,0.7917,0.8031
5f5rB_5f3kA,AF3,100,6,39,55,True,14,13,73,True,-0.0364,0.045,0.2037,-0.0327,0.8629,0.8257
5f5rB_5f3kA,ESM,100,36,4,60,True,20,13,67,True,0.044,0.0502,0.2177,0.0484,0.9208,0.8575
5f5rB_5f3kA,MSAT,19,0,0,19,False,0,0,19,False,-0.0006,0.0028,0.0119,-0.0014,0.0377,0.0387
5f5rB_5f3kA,CCMpred,30,0,0,30,False,0,0,30,False,0.0,0.0028,0.0155,-0.0005,0.1628,0.1783
5f5rB_5f3kA,DDG,100,0,100,0,False,31,33,36,True,-13.1854,2.7986,17.9467,-13.1927,-26.5506,-25.0713
5f5rB_5f3kA,Boltz2,100,19,2,79,True,19,2,79,True,0.0011,0.0477,0.2132,0.0127,0.8827,0.7743
5hk5H_4jphB,AF2,93,0,6,87,False,2,1,90,True,-0.0161,0.0217,0.1181,-0.0175,0.6919,0.6843
5hk5H_4jphB,AF3,93,1,12,80,True,2,2,89,True,-0.0206,0.0274,0.1539,-0.02,0.656,0.7064
5hk5H_4jphB,ESM,93,4,53,36,True,24,17,52,True,-0.0695,0.0602,0.2757,-0.0639,0.8207,0.901
5hk5H_4jphB,MSAT,12,0,0,12,False,0,0,12,False,0.0,0.009,0.0379,-0.0009,0.163,0.1923
5hk5H_4jphB,CCMpred,16,0,0,16,False,0,0,16,False,0.0,0.0,0.0,0.0,0.0,0.0
5hk5H_4jphB,DDG,93,54,17,22,True,27,30,36,True,1.3337,2.2767,10.9611,1.1393,-5.1632,-4.779
5hk5H_4jphB,Boltz2,93,5,3,85,True,4,3,86,True,0.0041,0.0264,0.1771,0.0036,0.7974,0.7887
5i2sA_5i2mA,AF2,6,0,0,6,False,0,0,6,False,0.0079,0.0183,0.0514,0.0163,0.2918,0.2542
5i2sA_5i2mA,AF3,6,1,2,3,True,1,2,3,True,0.0098,0.0649,0.1783,-0.006,0.414,0.4062
5i2sA_5i2mA,ESM,6,3,0,3,False,1,0,5,False,0.0529,0.0443,0.1398,0.0669,0.4822,0.327
5i2sA_5i2mA,MSAT,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,-0.0029,0.0264,0.0293
5i2sA_5i2mA,CCMpred,2,0,0,2,False,0,0,2,False,0.0,0.0,0.0,0.0,0.0,0.0
5i2sA_5i2mA,DDG,6,0,6,0,False,3,3,0,True,-8.8072,3.8603,10.5536,-9.3864,-89.5815,-83.3663
5i2sA_5i2mA,Boltz2,6,0,0,6,False,0,0,6,False,0.0411,0.0161,0.0452,0.0345,0.2868,0.2738
5jytA_2qkeE,AF2,100,44,35,21,True,39,40,21,True,0.0281,0.165,0.5912,0.0007,0.6892,0.7933
5jytA_2qkeE,AF3,100,54,30,16,True,42,38,20,True,0.0622,0.1887,0.6708,0.0384,0.748,0.8276
5jytA_2qkeE,ESM,100,100,0,0,False,3,13,84,True,0.2999,0.0436,0.2787,0.2902,0.8396,0.6418
5jytA_2qkeE,MSAT,30,3,0,27,False,3,0,27,False,0.0018,0.0433,0.2414,0.0098,0.4348,0.2197
5jytA_2qkeE,CCMpred,30,1,0,29,False,1,0,29,False,0.0,0.0117,0.065,0.0022,0.1408,0.0758
5jytA_2qkeE,DDG,100,47,34,19,True,36,41,23,True,0.7453,2.8169,10.4139,0.5421,-6.531,-3.5811
5jytA_2qkeE,Boltz2,100,42,42,16,True,44,41,15,True,-0.0104,0.1915,0.7555,-0.0504,0.8009,0.9359
5jztG_5jzhA,AF2,17,0,6,11,False,0,6,11,False,-0.0146,0.0437,0.1411,-0.0313,0.3125,0.4264
5jztG_5jzhA,AF3,17,0,9,8,False,2,6,9,True,-0.0503,0.0681,0.253,-0.0705,0.5807,0.7527
5jztG_5jzhA,ESM,17,0,13,4,False,5,5,7,True,-0.1341,0.0711,0.2275,-0.1227,0.5774,0.7733
5jztG_5jzhA,MSAT,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0398,0.2766,0.2368
5jztG_5jzhA,CCMpred,3,0,0,3,False,0,0,3,False,0.0,0.0,0.0,0.0,0.0,0.0
5jztG_5jzhA,DDG,17,17,0,0,False,8,7,2,True,22.9101,14.4196,52.669,29.1403,-6.2863,-12.2744
5jztG_5jzhA,Boltz2,17,0,2,15,False,0,2,15,False,-0.0141,0.0298,0.1096,-0.0186,0.3218,0.3918
5l35G_5l35D,AF2,13,0,0,13,False,0,0,13,False,0.0031,0.0083,0.0302,0.0024,0.399,0.3959
5l35G_5l35D,AF3,13,0,0,13,False,0,0,13,False,0.0006,0.0067,0.0258,0.0001,0.7949,0.7964
5l35G_5l35D,ESM,13,1,2,10,True,1,1,11,True,-0.0053,0.034,0.1511,-0.0103,0.8506,0.9018
5l35G_5l35D,MSAT,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,-0.01,0.226,0.236
5l35G_5l35D,CCMpred,2,0,0,2,False,0,0,2,False,0.0,0.0,0.0,0.0,0.0,0.0
5l35G_5l35D,DDG,13,1,6,6,True,2,3,8,True,-0.7866,1.6574,7.0763,-1.0092,-23.6899,-26.5452
5l35G_5l35D,Boltz2,13,0,0,13,False,0,0,13,False,0.0,0.0,0.0,0.0,0.3507,0.3507
5lj3M_3tp2A,AF2,100,0,16,84,False,2,1,97,True,-0.0283,0.0221,0.1219,-0.0281,0.7052,0.7604
5lj3M_3tp2A,AF3,100,0,26,74,False,3,3,94,True,-0.0371,0.025,0.1446,-0.0342,0.8797,0.889
5lj3M_3tp2A,ESM,100,15,6,79,True,8,15,77,True,0.0158,0.043,0.2143,0.0135,0.9118,0.9132
5lj3M_3tp2A,MSAT,6,0,0,6,False,0,0,6,False,-0.0121,0.0112,0.0291,-0.013,0.1526,0.1818
5lj3M_3tp2A,CCMpred,30,0,0,30,False,0,0,30,False,0.0,0.0,0.0,0.0,0.0,0.0
5lj3M_3tp2A,DDG,100,100,0,0,False,47,42,11,True,29.1296,8.8354,29.9755,26.7956,-11.3413,-21.0737
5ly6B_5aoeB,AF2,57,3,15,39,True,5,11,41,True,-0.015,0.0574,0.3016,-0.0236,0.4689,0.6657
5ly6B_5aoeB,AF3,57,2,29,26,True,15,20,22,True,-0.06,0.112,0.4377,-0.0942,0.5161,0.8329
5ly6B_5aoeB,ESM,57,0,54,3,False,11,4,42,True,-0.2437,0.0772,0.342,-0.2239,0.6159,0.8937
5ly6B_5aoeB,MSAT,4,0,0,4,False,0,0,4,False,0.0001,0.0068,0.0174,0.0029,0.2456,0.2311
5ly6B_5aoeB,CCMpred,11,0,0,11,False,0,0,11,False,0.0,0.0,0.0,0.0,0.0,0.0
5ly6B_5aoeB,DDG,57,57,0,0,False,28,28,1,True,84.5221,28.2634,92.2081,84.1893,-15.8496,-49.8207
5ly6B_5aoeB,Boltz2,57,2,4,51,True,3,4,50,True,-0.0073,0.0311,0.1594,-0.0108,0.4093,0.3958
5tpnA_1g2cF,AF2,4,0,4,0,False,1,1,2,True,-0.5658,0.0698,0.1872,-0.5544,0.2596,0.841
5tpnA_1g2cF,AF3,4,0,4,0,False,1,1,2,True,-0.5795,0.0579,0.1498,-0.5739,0.3163,0.8386
5tpnA_1g2cF,ESM,4,0,2,2,False,2,2,0,True,-0.1188,0.1186,0.2903,-0.1136,0.7697,0.805
5tpnA_1g2cF,MSAT,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0175,0.0175,0.0
5tpnA_1g2cF,CCMpred,2,0,0,2,False,0,0,2,False,0.0,0.0,0.0,0.0,0.0,0.0
5tpnA_1g2cF,DDG,4,0,4,0,False,2,2,0,True,-71.02,43.1634,109.0229,-64.7088,-3.8862,-0.0
5tpnA_1g2cF,Boltz2,4,4,0,0,False,2,2,0,True,0.4708,0.2455,0.5575,0.4951,0.8664,0.1944
5wrgC_1wyyB,AF2,35,0,34,1,False,8,6,21,True,-0.3139,0.0806,0.4671,-0.3072,0.2772,0.5912
5wrgC_1wyyB,AF3,35,0,34,1,False,10,8,17,True,-0.4039,0.1001,0.4571,-0.3734,0.3276,0.6533
5wrgC_1wyyB,ESM,35,2,24,9,True,12,7,16,True,-0.1046,0.0885,0.448,-0.091,0.5001,0.6286
5wrgC_1wyyB,MSAT,2,0,0,2,False,0,0,2,False,0.0234,0.0201,0.0402,0.0234,0.0435,0.0
5wrgC_1wyyB,CCMpred,6,0,0,6,False,0,0,6,False,0.0,0.0,0.0,0.0,0.0,0.0
5wrgC_1wyyB,DDG,35,0,35,0,False,14,17,4,True,-46.1679,35.973,107.3017,-64.6016,-23.8459,-0.0
5wrgC_1wyyB,Boltz2,35,31,0,4,False,4,4,27,True,0.1209,0.0536,0.2697,0.1217,0.3857,0.2486
6c6sD_2ougC,AF2,100,0,77,23,False,8,16,76,True,-0.0784,0.0429,0.2695,-0.0829,0.5795,0.8176
6c6sD_2ougC,AF3,100,0,76,24,False,9,22,69,True,-0.0779,0.0611,0.3381,-0.092,0.5831,0.8721
6c6sD_2ougC,ESM,100,11,44,45,True,21,26,53,True,-0.0346,0.0908,0.3975,-0.0513,0.8863,0.8973
6c6sD_2ougC,MSAT,19,3,1,15,True,2,2,15,True,0.0098,0.0466,0.2041,0.0135,0.4662,0.3769
6c6sD_2ougC,CCMpred,19,0,0,19,False,0,0,19,False,0.0,0.001,0.0045,-0.0003,0.0141,0.0151
6c6sD_2ougC,DDG,100,96,0,4,False,24,20,56,True,3.6837,1.542,8.547,3.7453,-11.5644,-15.7398
7kdtB_6z4uA,AF2,1,1,0,0,False,1,0,0,False,0.0,0.0,0.0,0.1395,0.4063,0.2668
7kdtB_6z4uA,AF3,1,1,0,0,False,1,0,0,False,0.0,0.0,0.0,0.2169,0.4425,0.2256
7kdtB_6z4uA,ESM,1,1,0,0,False,1,0,0,False,0.0,0.0,0.0,0.1699,0.4532,0.2833
7kdtB_6z4uA,MSAT,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,-0.0071,0.0,0.0071
7kdtB_6z4uA,CCMpred,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.0,0.0,0.0
7kdtB_6z4uA,DDG,1,0,0,1,False,0,0,1,False,0.0,0.0,0.0,0.9741,-2.9756,-3.9496
7kdtB_6z4uA,Boltz2,1,0,1,0,False,0,1,0,False,0.0,0.0,0.0,-0.1014,0.2869,0.3883
