pair_id,method,n_leaves,n_F1c_leaves,n_F2c_leaves,n_Amc_leaves,parsimony_score,parsimony_p,nn_concordance,nn_concordance_p,nn3_concordance,nn3_concordance_p,D_statistic,morans_I,morans_p,morans_z,morans_lambda_max,morans_max_perm,morans_I_norm,morans_n,morans_note,notes,n_clusters,morans_p_bh,parsimony_p_bh,nn_concordance_p_bh,nn3_concordance_p_bh
3hdfA_3hdeA,DDG,100,43,40,17,,,,,,,,0.0016,0.001,9.997,0.0478,0.043,0.2205,100,,,100,0.0019111111111111113,,,
3hdfA_3hdeA,S4PRED,100,0,26,74,,,,,,,,-0.0081,0.0729,1.626,0.0478,0.0437,0.0371,100,,no_F1F2_split,100,0.11555272727272727,,,
3j7vG_3j7wB,AF2,63,0,0,63,,,,,,,,-0.0195,0.6863,-0.571,0.2181,0.178,-0.0175,63,,no_F1F2_split,63,0.7975918918918918,,,
3j7vG_3j7wB,AF3,63,8,1,54,,,,,,,,-0.0199,0.7293,-0.612,0.2181,0.1477,-0.0229,63,,,63,0.7743185185185184,,,
3j7vG_3j7wB,Boltz2,63,1,1,61,,,,,,,,-0.0188,0.6294,-0.405,0.2181,0.1544,-0.0157,63,,,63,0.8181048387096774,,,
3j7vG_3j7wB,ESM,63,7,4,52,,,,,,,,-0.0082,0.0919,1.322,0.2181,0.1187,0.059,63,,,63,0.1274741935483871,,,
3j7vG_3j7wB,MSAT,63,0,0,63,,,,,,,,-0.2965,0.4725,-0.356,0.0576,0.0164,-0.1746,5,,no_F1F2_split,63,0.9630666666666667,,,
3j7vG_3j7wB,CCMpred,63,0,0,63,,,,,,,,,,,,,,5,zero_variance,no_F1F2_split,63,,,,
3j7vG_3j7wB,DDG,63,22,22,19,,,,,,,,0.0353,0.001,8.762,0.2181,0.1717,0.2738,63,,,63,0.0019111111111111113,,,
3j7vG_3j7wB,S4PRED,63,0,11,52,,,,,,,,-0.0131,0.2348,0.443,0.2181,0.1889,0.0148,63,,no_F1F2_split,63,0.31551250000000003,,,
3kdsG_2ce7C,AF2,100,7,12,81,,,,,,,,-0.0123,0.7552,-0.665,0.1828,0.1107,-0.0182,100,,,100,0.83119,,,
3kdsG_2ce7C,AF3,100,19,21,60,,,,,,,,-0.0113,0.5834,-0.391,0.1828,0.1207,-0.0092,100,,,100,0.6780054054054054,,,
3kdsG_2ce7C,Boltz2,100,3,0,97,,,,,,,,-0.0051,0.0839,1.462,0.1828,0.1303,0.0357,100,,no_F1F2_split,100,0.22473214285714288,,,
3kdsG_2ce7C,ESM,100,23,16,61,,,,,,,,0.0046,0.002,4.935,0.1828,0.1383,0.0988,100,,,100,0.005733333333333334,,,
3kdsG_2ce7C,MSAT,100,4,2,94,,,,,,,,-0.0621,0.5764,-0.416,0.1489,0.0569,-0.0586,19,,,100,0.9630666666666667,,,
3kdsG_2ce7C,CCMpred,100,0,2,98,,,,,,,,-0.0656,0.6623,-0.777,0.1489,-0.017,-0.2599,19,,no_F1F2_split,100,0.8730318181818183,,,
3kdsG_2ce7C,DDG,100,38,43,19,,,,,,,,0.0057,0.004,4.806,0.1828,0.1648,0.0904,100,,,100,0.006880000000000001,,,
3kdsG_2ce7C,S4PRED,100,0,23,77,,,,,,,,0.0217,0.001,10.323,0.1828,0.1677,0.1788,100,,no_F1F2_split,100,0.005058823529411765,,,
3l5nB_2a73B,AF2,100,2,12,86,,,,,,,,-0.002,0.012,3.205,0.1562,0.0988,0.0747,100,,,100,0.03822222222222222,,,
3l5nB_2a73B,AF3,100,12,16,72,,,,,,,,-0.0044,0.038,2.182,0.1562,0.0992,0.0519,100,,,100,0.1011764705882353,,,
3l5nB_2a73B,Boltz2,100,0,1,99,,,,,,,,-0.0123,0.8422,-0.845,0.1562,0.0898,-0.0217,100,,no_F1F2_split,100,0.9717692307692307,,,
3l5nB_2a73B,ESM,100,38,26,36,,,,,,,,0.0061,0.003,5.75,0.1562,0.1353,0.1113,100,,,100,0.007588235294117647,,,
3l5nB_2a73B,MSAT,100,0,0,100,,,,,,,,-0.0717,0.2727,0.345,0.0738,0.0257,0.051,14,,no_F1F2_split,100,0.9630666666666667,,,
3l5nB_2a73B,CCMpred,100,0,0,100,,,,,,,,,,,,,,14,zero_variance,no_F1F2_split,100,,,,
3l5nB_2a73B,DDG,100,48,44,8,,,,,,,,0.0131,0.001,8.267,0.1562,0.1267,0.1698,100,,,100,0.0019111111111111113,,,
3l5nB_2a73B,S4PRED,100,18,3,79,,,,,,,,0.0029,0.005,4.592,0.1562,0.1163,0.1031,100,,,100,0.016538461538461537,,,
3l9qB_4rr2D,AF2,99,33,30,36,,,,,,,,-0.0073,0.1389,0.91,0.16,0.1283,0.0209,99,,,99,0.2838,,,
3l9qB_4rr2D,AF3,99,28,42,29,,,,,,,,0.008,0.004,5.117,0.16,0.1202,0.1396,99,,,99,0.01810526315789474,,,
3l9qB_4rr2D,Boltz2,99,31,14,54,,,,,,,,0.0013,0.014,3.116,0.16,0.1289,0.0827,99,,,99,0.052500000000000005,,,
3l9qB_4rr2D,ESM,99,27,4,68,,,,,,,,0.0027,0.01,3.705,0.16,0.1053,0.112,99,,,99,0.01829787234042553,,,
3l9qB_4rr2D,MSAT,99,0,0,99,,,,,,,,,,,,,,2,n<3,no_F1F2_split,99,,,,
3l9qB_4rr2D,CCMpred,99,0,0,99,,,,,,,,,,,,,,14,zero_variance,no_F1F2_split,99,,,,
3l9qB_4rr2D,DDG,99,40,48,11,,,,,,,,0.0163,0.001,7.862,0.16,0.1312,0.1875,99,,,99,0.0019111111111111113,,,
3l9qB_4rr2D,S4PRED,99,1,0,98,,,,,,,,-0.0053,0.0609,1.468,0.16,0.1433,0.0318,99,,no_F1F2_split,99,0.10474800000000001,,,
3lowA_3m1bF,AF2,100,30,13,57,,,,,,,,-0.0049,0.008,3.246,0.0588,0.0402,0.1038,100,,,100,0.03127272727272728,,,
3lowA_3m1bF,AF3,100,25,13,62,,,,,,,,0.0062,0.001,9.868,0.0588,0.0388,0.3329,100,,,100,0.0061428571428571435,,,
3lowA_3m1bF,Boltz2,100,14,21,65,,,,,,,,0.0045,0.001,8.989,0.0588,0.0408,0.2861,100,,,100,0.009375,,,
3lowA_3m1bF,ESM,100,17,7,76,,,,,,,,0.0052,0.001,9.014,0.0588,0.0408,0.2999,100,,,100,0.003739130434782609,,,
3lowA_3m1bF,MSAT,100,0,3,97,,,,,,,,-0.0579,0.7223,-0.636,0.0504,0.0443,-0.0546,20,,no_F1F2_split,100,0.9630666666666667,,,
3lowA_3m1bF,CCMpred,100,0,0,100,,,,,,,,-0.0536,0.8472,-0.558,0.0504,-0.0499,-0.3426,20,,no_F1F2_split,100,0.9322464285714286,,,
3lowA_3m1bF,DDG,100,24,34,42,,,,,,,,0.0172,0.001,16.87,0.0588,0.0467,0.4802,100,,,100,0.0019111111111111113,,,
3lowA_3m1bF,S4PRED,100,32,36,32,,,,,,,,0.0021,0.001,7.426,0.0588,0.0365,0.2628,100,,,100,0.005058823529411765,,,
3lqcA_1xntA,AF2,87,8,17,62,,,,,,,,0.0038,0.004,3.621,0.1656,0.1092,0.1277,87,,,87,0.0172,,,
3lqcA_1xntA,AF3,87,8,25,54,,,,,,,,-0.0058,0.0989,1.323,0.1656,0.0953,0.0548,87,,,87,0.18077916666666669,,,
3lqcA_1xntA,Boltz2,87,5,19,63,,,,,,,,-0.0086,0.2128,0.654,0.1656,0.0984,0.0276,87,,,87,0.43135135135135133,,,
3lqcA_1xntA,ESM,87,18,8,61,,,,,,,,-0.0154,0.8312,-0.867,0.1656,0.1255,-0.0275,87,,,87,0.8612433734939761,,,
3lqcA_1xntA,MSAT,87,0,0,87,,,,,,,,-0.1202,0.955,-1.867,0.0,-0.0698,-0.6701,11,,no_F1F2_split,87,1.0,,,
3lqcA_1xntA,CCMpred,87,0,0,87,,,,,,,,,,,,,,11,zero_variance,no_F1F2_split,87,,,,
3lqcA_1xntA,DDG,87,34,38,15,,,,,,,,0.0695,0.001,18.251,0.1656,0.1058,0.6908,87,,,87,0.0019111111111111113,,,
3lqcA_1xntA,S4PRED,87,15,0,72,,,,,,,,0.0064,0.008,4.112,0.1656,0.1052,0.1542,87,,no_F1F2_split,87,0.022193548387096775,,,
3m7pA_3ejhA,AF2,100,19,22,59,,,,,,,,0.0162,0.002,7.612,0.1955,0.094,0.2525,100,,,100,0.010750000000000001,,,
3m7pA_3ejhA,AF3,100,38,32,30,,,,,,,,0.0255,0.001,9.567,0.1955,0.1151,0.2846,100,,,100,0.0061428571428571435,,,
3m7pA_3ejhA,Boltz2,100,20,15,65,,,,,,,,0.0018,0.007,3.428,0.1955,0.1301,0.0846,100,,,100,0.035,,,
3m7pA_3ejhA,ESM,100,22,34,44,,,,,,,,0.0588,0.001,17.658,0.1955,0.0652,0.9156,100,,,100,0.003739130434782609,,,
3m7pA_3ejhA,MSAT,100,0,1,99,,,,,,,,-0.5364,1.0,-1.355,-0.0,-0.4698,-1.2033,3,,no_F1F2_split,100,1.0,,,
3m7pA_3ejhA,CCMpred,100,0,0,100,,,,,,,,,,,,,,7,zero_variance,no_F1F2_split,100,,,,
3m7pA_3ejhA,DDG,100,49,46,5,,,,,,,,0.0578,0.001,16.388,0.1955,0.1504,0.4233,100,,,100,0.0019111111111111113,,,
3m7pA_3ejhA,S4PRED,100,0,0,100,,,,,,,,0.023,0.002,7.994,0.1955,0.0508,0.5431,100,,no_F1F2_split,100,0.0086,,,
3meeA_4b3oB,AF2,100,6,9,85,,,,,,,,-0.0076,0.2727,0.426,0.2506,0.2325,0.0103,100,,,100,0.42186071428571426,,,
3meeA_4b3oB,AF3,100,17,9,74,,,,,,,,-0.0015,0.0709,1.574,0.2506,0.2198,0.0373,100,,,100,0.1451761904761905,,,
3meeA_4b3oB,Boltz2,100,4,1,95,,,,,,,,0.0082,0.01,3.396,0.2506,0.2278,0.077,100,,,100,0.039473684210526314,,,
3meeA_4b3oB,ESM,100,24,31,45,,,,,,,,0.0128,0.003,4.321,0.2506,0.199,0.1093,100,,,100,0.007588235294117647,,,
3meeA_4b3oB,MSAT,100,0,0,100,,,,,,,,-0.0939,0.2248,0.562,0.0549,-0.0137,0.1761,10,,no_F1F2_split,100,0.9630666666666667,,,
3meeA_4b3oB,CCMpred,100,0,0,100,,,,,,,,,,,,,,10,zero_variance,no_F1F2_split,100,,,,
3meeA_4b3oB,DDG,100,48,46,6,,,,,,,,0.0829,0.001,17.67,0.2506,0.2247,0.3962,100,,,100,0.0019111111111111113,,,
3meeA_4b3oB,S4PRED,100,0,0,100,,,,,,,,0.0031,0.022,2.558,0.2506,0.2167,0.0584,100,,no_F1F2_split,100,0.04851282051282051,,,
3mkoA_5ineA,AF2,14,4,5,5,,,,,,,,-0.0101,0.0679,1.737,0.2172,0.1646,0.2767,14,,,14,0.17174705882352942,,,
3mkoA_5ineA,AF3,14,5,2,7,,,,,,,,0.0065,0.04,2.115,0.2172,0.1261,0.411,14,,,14,0.1011764705882353,,,
3mkoA_5ineA,Boltz2,14,4,5,5,,,,,,,,-0.0821,0.5005,-0.099,0.2172,0.1755,-0.0206,14,,,14,0.6951388888888888,,,
3mkoA_5ineA,ESM,14,3,6,5,,,,,,,,0.1436,0.002,5.289,0.2172,0.1974,0.804,14,,,14,0.005733333333333334,,,
3mkoA_5ineA,MSAT,14,0,0,14,,,,,,,,,,,,,,1,n<3,no_F1F2_split,14,,,,
3mkoA_5ineA,CCMpred,14,0,0,14,,,,,,,,,,,,,,1,n<3,no_F1F2_split,14,,,,
3mkoA_5ineA,DDG,14,5,6,3,,,,,,,,-0.0038,0.0569,1.794,0.2172,0.1442,0.3309,14,,,14,0.06892112676056338,,,
3mkoA_5ineA,S4PRED,14,3,0,11,,,,,,,,-0.0232,0.049,1.671,0.2172,0.0637,0.3818,14,,no_F1F2_split,14,0.08779166666666667,,,
3r9jC_2kxoA,AF2,100,18,29,53,,,,,,,,-0.0093,0.2657,0.485,0.066,0.062,0.0117,100,,,100,0.42186071428571426,,,
3r9jC_2kxoA,AF3,100,19,24,57,,,,,,,,-0.0068,0.05,1.842,0.066,0.0611,0.0469,100,,,100,0.11224102564102563,,,
3r9jC_2kxoA,Boltz2,100,31,35,34,,,,,,,,-0.0035,0.009,3.801,0.066,0.0614,0.0928,100,,,100,0.039473684210526314,,,
3r9jC_2kxoA,ESM,100,24,18,58,,,,,,,,-0.0052,0.012,3.112,0.066,0.0612,0.0683,100,,,100,0.02106122448979592,,,
3r9jC_2kxoA,MSAT,100,1,6,93,,,,,,,,-0.0536,0.4665,-0.092,0.0416,0.0016,-0.0178,20,,,100,0.9630666666666667,,,
3r9jC_2kxoA,CCMpred,100,0,0,100,,,,,,,,-0.0552,0.951,-0.993,0.0416,-0.048,-0.5501,20,,no_F1F2_split,100,0.9509999999999998,,,
3r9jC_2kxoA,DDG,100,27,31,42,,,,,,,,0.0252,0.001,22.82,0.066,0.0601,0.5033,100,,,100,0.0019111111111111113,,,
3r9jC_2kxoA,S4PRED,100,0,33,67,,,,,,,,-0.0085,0.1359,1.01,0.066,0.0595,0.023,100,,no_F1F2_split,100,0.19809152542372882,,,
3t5oA_4a5wB,AF2,50,0,0,50,,,,,,,,0.028,0.001,5.419,0.2294,0.1604,0.2674,50,,no_F1F2_split,50,0.00781818181818182,,,
3t5oA_4a5wB,AF3,50,1,0,49,,,,,,,,-0.0195,0.3626,0.125,0.2294,0.1622,0.0048,50,,no_F1F2_split,50,0.46542686567164177,,,
3t5oA_4a5wB,Boltz2,50,1,3,46,,,,,,,,-0.0218,0.4895,-0.16,0.2294,0.1924,-0.0067,50,,,50,0.692688679245283,,,
3t5oA_4a5wB,ESM,50,0,0,50,,,,,,,,0.0431,0.001,7.108,0.2294,0.1865,0.307,50,,no_F1F2_split,50,0.003739130434782609,,,
3t5oA_4a5wB,MSAT,50,0,0,50,,,,,,,,,,,,,,2,n<3,no_F1F2_split,50,,,,
3t5oA_4a5wB,CCMpred,50,0,0,50,,,,,,,,,,,,,,2,n<3,no_F1F2_split,50,,,,
3t5oA_4a5wB,DDG,50,20,22,8,,,,,,,,0.0257,0.002,5.656,0.2294,0.1597,0.2561,50,,,50,0.0035833333333333338,,,
3t5oA_4a5wB,S4PRED,50,6,0,44,,,,,,,,0.0517,0.001,8.193,0.2294,0.2047,0.3202,50,,no_F1F2_split,50,0.005058823529411765,,,
3v0tA_3uyiA,AF2,100,0,1,99,,,,,,,,-0.0092,0.2747,0.382,0.1054,0.0901,0.0094,100,,no_F1F2_split,100,0.42186071428571426,,,
3v0tA_3uyiA,AF3,100,0,1,99,,,,,,,,-0.0101,0.4076,-0.006,0.1054,0.0753,0.0004,100,,no_F1F2_split,100,0.5007657142857144,,,
3v0tA_3uyiA,Boltz2,100,0,0,100,,,,,,,,-0.0098,0.3516,0.14,0.1054,0.0913,0.0032,100,,no_F1F2_split,100,0.5860000000000001,,,
3v0tA_3uyiA,ESM,100,0,0,100,,,,,,,,-0.0104,0.4366,-0.126,0.1054,0.0831,-0.0032,100,,no_F1F2_split,100,0.5143506849315068,,,
3v0tA_3uyiA,MSAT,100,1,0,99,,,,,,,,-0.0547,0.6224,-0.394,0.0596,-0.0214,-0.066,20,,no_F1F2_split,100,0.9630666666666667,,,
3v0tA_3uyiA,CCMpred,100,1,0,99,,,,,,,,-0.0456,0.1528,0.819,0.0596,0.0266,0.0891,20,,no_F1F2_split,100,0.4845636363636363,,,
3v0tA_3uyiA,DDG,100,20,27,53,,,,,,,,0.0053,0.001,6.892,0.1054,0.0942,0.1481,100,,,100,0.0019111111111111113,,,
3v0tA_3uyiA,S4PRED,100,0,0,100,,,,,,,,-0.0093,0.2498,0.414,0.1054,0.0959,0.0075,100,,no_F1F2_split,100,0.3305046153846154,,,
3ztjE_5hmgA,AF2,47,0,1,46,,,,,,,,-0.0182,0.3147,0.326,0.2343,0.1342,0.0229,47,,no_F1F2_split,47,0.4563639344262295,,,
3ztjE_5hmgA,AF3,47,0,0,47,,,,,,,,-0.0238,0.5694,-0.233,0.2343,0.1141,-0.0154,47,,no_F1F2_split,47,0.6708000000000001,,,
3ztjE_5hmgA,Boltz2,47,0,0,47,,,,,,,,-0.0267,0.6613,-0.492,0.2343,0.1433,-0.0303,47,,no_F1F2_split,47,0.8181048387096774,,,
3ztjE_5hmgA,ESM,47,0,0,47,,,,,,,,-0.0315,0.8292,-0.896,0.2343,0.1509,-0.0564,47,,no_F1F2_split,47,0.8612433734939761,,,
3ztjE_5hmgA,MSAT,47,0,0,47,,,,,,,,,,,,,,5,zero_variance,no_F1F2_split,47,,,,
3ztjE_5hmgA,CCMpred,47,0,0,47,,,,,,,,,,,,,,5,zero_variance,no_F1F2_split,47,,,,
3ztjE_5hmgA,DDG,47,14,18,15,,,,,,,,0.0318,0.005,4.657,0.2343,0.1893,0.2539,47,,,47,0.008269230769230768,,,
3ztjE_5hmgA,S4PRED,47,0,0,47,,,,,,,,-0.0212,0.4016,0.076,0.2343,0.1707,0.0028,47,,no_F1F2_split,47,0.45444210526315787,,,
3zxgB_5ec5P,AF2,5,2,0,3,,,,,,,,-0.25,0.3237,-0.02,0.0,-0.1092,0.0002,5,,no_F1F2_split,5,0.4563639344262295,,,
3zxgB_5ec5P,AF3,5,1,1,3,,,,,,,,-0.2288,0.3626,0.304,0.0,-0.1183,0.1607,5,,,5,0.46542686567164177,,,
3zxgB_5ec5P,Boltz2,5,0,0,5,,,,,,,,-0.2196,0.2827,0.563,0.0,-0.111,0.2184,5,,no_F1F2_split,5,0.5048214285714285,,,
3zxgB_5ec5P,ESM,5,1,0,4,,,,,,,,-0.138,0.1169,1.811,0.0,-0.1328,0.9554,5,,no_F1F2_split,5,0.15005074626865672,,,
3zxgB_5ec5P,MSAT,5,0,0,5,,,,,,,,,,,,,,0,n<3,no_F1F2_split,5,,,,
3zxgB_5ec5P,CCMpred,5,0,0,5,,,,,,,,,,,,,,0,n<3,no_F1F2_split,5,,,,
3zxgB_5ec5P,DDG,5,1,2,2,,,,,,,,-0.153,0.0569,1.769,0.0,-0.1144,0.7156,5,,,5,0.06892112676056338,,,
3zxgB_5ec5P,S4PRED,5,0,2,3,,,,,,,,-0.1034,0.03,2.835,0.0,-0.1033,0.9996,5,,no_F1F2_split,5,0.05733333333333333,,,
4aalA_4aanA,AF2,100,1,0,99,,,,,,,,-0.0086,0.1898,0.71,0.0954,0.075,0.0171,100,,no_F1F2_split,100,0.34005833333333335,,,
4aalA_4aanA,AF3,100,0,20,80,,,,,,,,-0.0082,0.1558,0.83,0.0954,0.0835,0.0205,100,,no_F1F2_split,100,0.24361454545454544,,,
4aalA_4aanA,Boltz2,100,0,0,100,,,,,,,,-0.0096,0.3197,0.223,0.0954,0.0841,0.0056,100,,no_F1F2_split,100,0.5576162790697674,,,
4aalA_4aanA,ESM,100,2,0,98,,,,,,,,-0.0127,0.9351,-1.141,0.0954,0.0688,-0.0329,100,,no_F1F2_split,100,0.9573642857142857,,,
4aalA_4aanA,MSAT,100,0,0,100,,,,,,,,-0.0559,0.3996,-0.019,0.091,0.0787,-0.0029,19,,no_F1F2_split,100,0.9630666666666667,,,
4aalA_4aanA,CCMpred,100,0,0,100,,,,,,,,-0.0412,0.1069,1.302,0.091,0.0196,0.1912,19,,no_F1F2_split,100,0.4428714285714285,,,
4aalA_4aanA,DDG,100,37,34,29,,,,,,,,-0.0079,0.1538,0.996,0.0954,0.0821,0.0236,100,,,100,0.17177662337662336,,,
4aalA_4aanA,S4PRED,100,0,0,100,,,,,,,,0.0017,0.004,5.111,0.0954,0.0893,0.1187,100,,no_F1F2_split,100,0.014333333333333335,,,
4dxrA_4dxtA,AF2,100,0,0,100,,,,,,,,-0.0101,0.4585,-0.045,0.1062,0.0883,-0.0003,100,,no_F1F2_split,100,0.6066307692307693,,,
4dxrA_4dxtA,AF3,100,0,0,100,,,,,,,,-0.0082,0.1848,0.792,0.1062,0.0921,0.0182,100,,no_F1F2_split,100,0.27401379310344826,,,
4dxrA_4dxtA,Boltz2,100,0,1,99,,,,,,,,-0.0084,0.1848,0.679,0.1062,0.0569,0.0248,100,,no_F1F2_split,100,0.385,,,
4dxrA_4dxtA,ESM,100,0,0,100,,,,,,,,-0.0069,0.1009,1.418,0.1062,0.1003,0.0291,100,,no_F1F2_split,100,0.13349846153846154,,,
4dxrA_4dxtA,MSAT,100,0,0,100,,,,,,,,-0.0532,0.4176,-0.01,0.0633,0.029,-0.0064,20,,no_F1F2_split,100,0.9630666666666667,,,
4dxrA_4dxtA,CCMpred,100,0,0,100,,,,,,,,,,,,,,20,zero_variance,no_F1F2_split,100,,,,
4dxrA_4dxtA,DDG,100,35,34,31,,,,,,,,0.0048,0.001,5.858,0.1062,0.0984,0.1372,100,,,100,0.0019111111111111113,,,
4dxrA_4dxtA,S4PRED,100,0,0,100,,,,,,,,-0.0068,0.0919,1.279,0.1062,0.0979,0.0304,100,,no_F1F2_split,100,0.1362655172413793,,,
4gqcB_4gqcC,AF2,100,0,0,100,,,,,,,,-0.0079,0.1489,1.014,0.1226,0.115,0.0177,100,,no_F1F2_split,100,0.29103181818181817,,,
4gqcB_4gqcC,AF3,100,2,0,98,,,,,,,,-0.0077,0.1399,0.96,0.1226,0.1126,0.0197,100,,no_F1F2_split,100,0.2228037037037037,,,
4gqcB_4gqcC,Boltz2,100,0,0,100,,,,,,,,,,,,,,100,zero_variance,no_F1F2_split,100,,,,
4gqcB_4gqcC,ESM,100,0,2,98,,,,,,,,0.0075,0.001,8.739,0.1226,0.0996,0.1607,100,,no_F1F2_split,100,0.003739130434782609,,,
4gqcB_4gqcC,MSAT,100,0,1,99,,,,,,,,-0.0422,0.2338,0.415,0.1841,0.1282,0.044,21,,no_F1F2_split,100,0.9630666666666667,,,
4gqcB_4gqcC,CCMpred,100,0,0,100,,,,,,,,-0.0196,0.04,1.961,0.1841,0.0442,0.3233,21,,no_F1F2_split,100,0.2378,,,
4gqcB_4gqcC,DDG,100,18,12,70,,,,,,,,-0.0117,0.7812,-0.721,0.1226,0.1069,-0.0137,100,,,100,0.7812,,,
4gqcB_4gqcC,S4PRED,100,13,0,87,,,,,,,,-0.0099,0.3457,0.059,0.1226,0.1163,0.0016,100,,no_F1F2_split,100,0.40175945945945946,,,
4h2aA_3j9cA,AF2,60,12,6,42,,,,,,,,-0.0037,0.01,3.126,0.1211,0.1066,0.1075,60,,,60,0.0344,,,
4h2aA_3j9cA,AF3,60,13,15,32,,,,,,,,0.0072,0.001,5.887,0.1211,0.1074,0.1945,60,,,60,0.0061428571428571435,,,
4h2aA_3j9cA,Boltz2,60,3,2,55,,,,,,,,0.0197,0.001,9.509,0.1211,0.1078,0.2936,60,,,60,0.009375,,,
4h2aA_3j9cA,ESM,60,5,12,43,,,,,,,,-0.0012,0.004,3.882,0.1211,0.0966,0.1382,60,,,60,0.00905263157894737,,,
4h2aA_3j9cA,MSAT,60,0,0,60,,,,,,,,-0.4592,0.6593,0.635,0.0,-0.4486,0.7936,3,,no_F1F2_split,60,0.9630666666666667,,,
4h2aA_3j9cA,CCMpred,60,0,0,60,,,,,,,,,,,,,,3,zero_variance,no_F1F2_split,60,,,,
4h2aA_3j9cA,DDG,60,29,29,2,,,,,,,,0.0796,0.001,22.927,0.1211,0.1089,0.7675,60,,,60,0.0019111111111111113,,,
4h2aA_3j9cA,S4PRED,60,0,0,60,,,,,,,,-0.0113,0.0899,1.285,0.1211,0.0996,0.0487,60,,no_F1F2_split,60,0.13563859649122806,,,
4n9wA_4nc9C,AF2,100,15,1,84,,,,,,,,0.0149,0.001,7.421,0.1997,0.1677,0.1404,100,,,100,0.00781818181818182,,,
4n9wA_4nc9C,AF3,100,5,6,89,,,,,,,,0.0079,0.001,5.922,0.1997,0.1721,0.0986,100,,,100,0.0061428571428571435,,,
4n9wA_4nc9C,Boltz2,100,13,1,86,,,,,,,,0.0098,0.002,5.851,0.1997,0.1723,0.1091,100,,,100,0.013636363636363636,,,
4n9wA_4nc9C,ESM,100,3,14,83,,,,,,,,0.0493,0.001,17.881,0.1997,0.1784,0.315,100,,,100,0.003739130434782609,,,
4n9wA_4nc9C,MSAT,100,0,0,100,,,,,,,,-0.0688,0.7033,-0.551,0.0455,0.0173,-0.0788,17,,no_F1F2_split,100,0.9630666666666667,,,
4n9wA_4nc9C,CCMpred,100,0,0,100,,,,,,,,-0.0629,0.4416,-0.04,0.0455,-0.0197,-0.0093,17,,no_F1F2_split,100,0.674021052631579,,,
4n9wA_4nc9C,DDG,100,43,41,16,,,,,,,,-0.0039,0.0569,1.925,0.1997,0.1701,0.0343,100,,,100,0.06892112676056338,,,
4n9wA_4nc9C,S4PRED,100,12,0,88,,,,,,,,0.009,0.001,6.165,0.1997,0.1975,0.092,100,,no_F1F2_split,100,0.005058823529411765,,,
4o01D_4o0pA,AF2,100,6,3,91,,,,,,,,0.0034,0.004,4.951,0.1741,0.1138,0.1089,100,,,100,0.0172,,,
4o01D_4o0pA,AF3,100,15,9,76,,,,,,,,-0.0097,0.3477,0.091,0.1741,0.1358,0.0025,100,,,100,0.46542686567164177,,,
4o01D_4o0pA,Boltz2,100,0,0,100,,,,,,,,-0.01,0.3447,0.088,0.1741,0.1168,0.001,100,,no_F1F2_split,100,0.5860000000000001,,,
4o01D_4o0pA,ESM,100,10,21,69,,,,,,,,0.0024,0.008,4.351,0.1741,0.1312,0.0886,100,,,100,0.014956521739130436,,,
4o01D_4o0pA,MSAT,100,0,0,100,,,,,,,,-0.064,0.4276,0.153,0.0641,-0.0364,0.0878,16,,no_F1F2_split,100,0.9630666666666667,,,
4o01D_4o0pA,CCMpred,100,0,0,100,,,,,,,,,,,,,,16,zero_variance,no_F1F2_split,100,,,,
4o01D_4o0pA,DDG,100,44,42,14,,,,,,,,0.0382,0.001,16.812,0.1741,0.1344,0.3345,100,,,100,0.0019111111111111113,,,
4o01D_4o0pA,S4PRED,100,0,0,100,,,,,,,,-0.0098,0.3267,0.162,0.1741,0.1282,0.0019,100,,no_F1F2_split,100,0.390225,,,
4pyjA_4pyiA,AF2,100,0,10,90,,,,,,,,-0.0115,0.7732,-0.714,0.0946,0.0795,-0.0161,100,,no_F1F2_split,100,0.83119,,,
4pyjA_4pyiA,AF3,100,0,12,88,,,,,,,,-0.0078,0.1039,1.184,0.0946,0.0766,0.0263,100,,no_F1F2_split,100,0.18235510204081634,,,
4pyjA_4pyiA,Boltz2,100,0,1,99,,,,,,,,-0.008,0.1449,0.988,0.0946,0.0854,0.0216,100,,no_F1F2_split,100,0.3293181818181818,,,
4pyjA_4pyiA,ESM,100,0,7,93,,,,,,,,0.0059,0.001,8.184,0.0946,0.0778,0.1821,100,,no_F1F2_split,100,0.003739130434782609,,,
4pyjA_4pyiA,MSAT,100,0,0,100,,,,,,,,-0.0804,0.996,-1.819,0.0896,0.0605,-0.2145,19,,no_F1F2_split,100,1.0,,,
4pyjA_4pyiA,CCMpred,100,0,0,100,,,,,,,,-0.0274,0.024,2.479,0.0896,0.0122,0.4154,19,,no_F1F2_split,100,0.2378,,,
4pyjA_4pyiA,DDG,100,28,36,36,,,,,,,,0.018,0.001,13.747,0.0946,0.0906,0.2794,100,,,100,0.0019111111111111113,,,
4pyjA_4pyiA,S4PRED,100,0,18,82,,,,,,,,0.0012,0.001,5.842,0.0946,0.0814,0.1237,100,,no_F1F2_split,100,0.005058823529411765,,,
4q79F_4uv2D,AF2,100,6,10,84,,,,,,,,-0.0142,0.958,-1.295,0.1698,0.1276,-0.0295,100,,,100,0.979,,,
4q79F_4uv2D,AF3,100,15,10,75,,,,,,,,-0.0078,0.1958,0.738,0.1698,0.1293,0.0162,100,,,100,0.28540338983050845,,,
