pair_id,cluster,n_seqs,mean_pid_to_query,median_pid_to_query
3meeA_4b3oB,ShallowMsa_007,418,0.6842683671657704,0.7838516908868667
3meeA_4b3oB,ShallowMsa_008,384,0.7976758803039666,0.8704663212435233
3meeA_4b3oB,ShallowMsa_009,303,0.35629750141593997,0.32303370786516855
3mkoA_5ineA,ShallowMsa_000,224,0.638913416780811,0.6407766990291263
3r9jC_2kxoA,ShallowMsa_000,2862,0.3639474381530413,0.35294117647058826
3r9jC_2kxoA,ShallowMsa_001,1233,0.30017826687350774,0.29411764705882354
3r9jC_2kxoA,ShallowMsa_002,1189,0.5048425649902785,0.5072463768115942
3r9jC_2kxoA,ShallowMsa_003,943,0.6131880396921529,0.6086956521739131
3r9jC_2kxoA,ShallowMsa_004,828,0.35068977364202797,0.3484848484848485
3r9jC_2kxoA,ShallowMsa_005,740,0.2898352555291658,0.2846481876332623
3r9jC_2kxoA,ShallowMsa_006,727,0.30030864294656195,0.29850746268656714
3r9jC_2kxoA,ShallowMsa_007,676,0.515635000292914,0.5
3r9jC_2kxoA,ShallowMsa_008,630,0.3117622586456844,0.3076923076923077
3r9jC_2kxoA,ShallowMsa_009,589,0.44060955089449927,0.4411764705882353
3r9jC_2kxoA,ShallowMsa_010,541,0.3093037795853191,0.30303030303030304
3r9jC_2kxoA,ShallowMsa_011,510,0.358968855729777,0.36297760210803687
3r9jC_2kxoA,ShallowMsa_012,482,0.43442904902347096,0.4411764705882353
3r9jC_2kxoA,ShallowMsa_013,467,0.3929191618057932,0.4117647058823529
3r9jC_2kxoA,ShallowMsa_014,434,0.45010714922856265,0.4492753623188406
3r9jC_2kxoA,ShallowMsa_015,428,0.31511577779933647,0.3076923076923077
3r9jC_2kxoA,ShallowMsa_016,417,0.45222232691639763,0.44776119402985076
3r9jC_2kxoA,ShallowMsa_017,386,0.35298297374956544,0.35294117647058826
3r9jC_2kxoA,ShallowMsa_018,319,0.3026766511820394,0.29850746268656714
3r9jC_2kxoA,ShallowMsa_019,293,0.33419941824394606,0.3333333333333333
3t5oA_4a5wB,ShallowMsa_000,2672,0.3205665886729707,0.3215767634854772
3t5oA_4a5wB,ShallowMsa_001,1740,0.4607959279094571,0.3788219470979757
3v0tA_3uyiA,ShallowMsa_000,7032,0.4409986227599074,0.45229681978798586
3v0tA_3uyiA,ShallowMsa_001,3632,0.32039831483235487,0.31521739130434784
3v0tA_3uyiA,ShallowMsa_002,2951,0.40123076673932273,0.4227941176470588
3v0tA_3uyiA,ShallowMsa_003,2791,0.3570956655981763,0.3235294117647059
3v0tA_3uyiA,ShallowMsa_004,2746,0.4616695176857662,0.46691176470588236
3v0tA_3uyiA,ShallowMsa_005,2376,0.6717395287072981,0.7014388489208633
3v0tA_3uyiA,ShallowMsa_006,1920,0.30663237194364623,0.30451127819548873
3v0tA_3uyiA,ShallowMsa_007,1757,0.32030499819949665,0.3169811320754717
3v0tA_3uyiA,ShallowMsa_008,1592,0.31310282985286136,0.31040707083281466
3v0tA_3uyiA,ShallowMsa_009,1446,0.4421381443491,0.4468864468864469
3v0tA_3uyiA,ShallowMsa_010,1368,0.3309964932897786,0.32456781586486216
3v0tA_3uyiA,ShallowMsa_011,1357,0.30796544562807404,0.3026315789473684
3v0tA_3uyiA,ShallowMsa_012,1346,0.40068155364993013,0.41566265060240964
3v0tA_3uyiA,ShallowMsa_013,1033,0.4303895725768434,0.43478260869565216
3v0tA_3uyiA,ShallowMsa_014,987,0.42856971721633264,0.427536231884058
3v0tA_3uyiA,ShallowMsa_015,887,0.2985992432880976,0.2967032967032967
3v0tA_3uyiA,ShallowMsa_016,757,0.4129105198389039,0.4262948207171315
3v0tA_3uyiA,ShallowMsa_017,732,0.4505447280267346,0.4673913043478261
3v0tA_3uyiA,ShallowMsa_018,665,0.396702752224596,0.4095238095238095
3v0tA_3uyiA,ShallowMsa_019,348,0.4356232581786936,0.45108631440761404
3ztjE_5hmgA,ShallowMsa_000,307,0.43327541549566406,0.37142857142857144
3ztjE_5hmgA,ShallowMsa_001,280,0.3653649144434106,0.36507936507936506
3ztjE_5hmgA,ShallowMsa_002,235,0.37601300198439314,0.37658227848101267
3ztjE_5hmgA,ShallowMsa_003,228,0.4912596858502975,0.42486559139784946
3ztjE_5hmgA,ShallowMsa_004,208,0.33723368357809924,0.33440514469453375
4aalA_4aanA,ShallowMsa_000,3872,0.4144688795187753,0.41103500761035006
4aalA_4aanA,ShallowMsa_001,2994,0.35204136988210605,0.34035087719298246
4aalA_4aanA,ShallowMsa_002,2610,0.37107705748594044,0.36363636363636365
4aalA_4aanA,ShallowMsa_003,2062,0.3177703644236909,0.3168127881490439
4aalA_4aanA,ShallowMsa_004,2061,0.41560541926519,0.4225352112676056
4aalA_4aanA,ShallowMsa_005,1658,0.3370083840490358,0.3292431998394058
4aalA_4aanA,ShallowMsa_006,1527,0.374614020890386,0.3684210526315789
4aalA_4aanA,ShallowMsa_007,1410,0.4434236793649016,0.4444444444444444
4aalA_4aanA,ShallowMsa_008,1326,0.3248683193480569,0.3234323432343234
4aalA_4aanA,ShallowMsa_009,1318,0.34191548981237996,0.34050179211469533
4aalA_4aanA,ShallowMsa_010,1301,0.3132914562257734,0.311787072243346
4aalA_4aanA,ShallowMsa_011,1273,0.5947065779387695,0.6044303797468354
4aalA_4aanA,ShallowMsa_012,1251,0.4378190316684025,0.4414715719063545
4aalA_4aanA,ShallowMsa_013,1198,0.4829432330455287,0.48721927317272357
4aalA_4aanA,ShallowMsa_014,1155,0.32162788357380084,0.31438127090301005
4aalA_4aanA,ShallowMsa_015,909,0.3343343170479389,0.3344594594594595
4aalA_4aanA,ShallowMsa_016,899,0.4232820877018651,0.4375
4aalA_4aanA,ShallowMsa_017,851,0.3962691275532265,0.41312741312741313
4aalA_4aanA,ShallowMsa_018,478,0.4196879440657771,0.42450588889450536
4cmqB_4zt0C,ShallowMsa_000,596,0.34848835354731045,0.32816711198281345
4cmqB_4zt0C,ShallowMsa_001,470,0.5846382888571451,0.5914387138414599
4cmqB_4zt0C,ShallowMsa_002,465,0.35055050049906483,0.33732718894009217
4cmqB_4zt0C,ShallowMsa_003,461,0.3317636722654532,0.33086190917516217
4cmqB_4zt0C,ShallowMsa_004,380,0.3295609093666495,0.3196681174819376
4cmqB_4zt0C,ShallowMsa_005,333,0.3410578744201713,0.34517203107658156
4cmqB_4zt0C,ShallowMsa_006,314,0.3235310176395003,0.32318883837688084
4dxrA_4dxtA,ShallowMsa_000,722,0.3649831329248188,0.3575274264046082
4dxrA_4dxtA,ShallowMsa_001,511,0.3117787405592949,0.30120481927710846
4dxrA_4dxtA,ShallowMsa_002,469,0.4641537054645227,0.4635416666666667
4dxrA_4dxtA,ShallowMsa_003,418,0.605666050507087,0.6307692307692307
4dxrA_4dxtA,ShallowMsa_004,410,0.40884614900762417,0.4139278017241379
4dxrA_4dxtA,ShallowMsa_005,406,0.46772884054636416,0.4090909090909091
4dxrA_4dxtA,ShallowMsa_006,371,0.35035519133649806,0.35195530726256985
4dxrA_4dxtA,ShallowMsa_007,351,0.345128945403449,0.3333333333333333
4dxrA_4dxtA,ShallowMsa_008,349,0.3656332990281795,0.366120218579235
4dxrA_4dxtA,ShallowMsa_009,343,0.49388698481462895,0.4973821989528796
4dxrA_4dxtA,ShallowMsa_010,334,0.41461252989189107,0.4073119511263841
4dxrA_4dxtA,ShallowMsa_011,325,0.45680116326991754,0.45989304812834225
4dxrA_4dxtA,ShallowMsa_012,306,0.3199953787758422,0.3202247191011236
4dxrA_4dxtA,ShallowMsa_013,303,0.73188420491214,0.7589743589743589
4dxrA_4dxtA,ShallowMsa_014,289,0.4529049473922205,0.4634146341463415
4dxrA_4dxtA,ShallowMsa_015,280,0.4080721771775204,0.40764331210191085
4dxrA_4dxtA,ShallowMsa_016,280,0.35172470534706707,0.35106382978723405
4dxrA_4dxtA,ShallowMsa_017,279,0.4123065913792699,0.41304347826086957
4dxrA_4dxtA,ShallowMsa_018,243,0.3586156266107835,0.3626943005181347
4dxrA_4dxtA,ShallowMsa_019,227,0.3007302244606848,0.2967741935483871
4gqcB_4gqcC,ShallowMsa_000,3362,0.33542678181712915,0.3173076923076923
4gqcB_4gqcC,ShallowMsa_001,2277,0.32887358483393503,0.3137254901960784
4gqcB_4gqcC,ShallowMsa_002,1302,0.3709303128426896,0.35526315789473684
4gqcB_4gqcC,ShallowMsa_003,929,0.4456475556009865,0.4489795918367347
4gqcB_4gqcC,ShallowMsa_004,907,0.4047837158438566,0.42105263157894735
4gqcB_4gqcC,ShallowMsa_005,873,0.27465746182203793,0.2733333333333333
4gqcB_4gqcC,ShallowMsa_006,829,0.2952325760114532,0.2916666666666667
4gqcB_4gqcC,ShallowMsa_007,778,0.35009023329822175,0.33939443804508806
4gqcB_4gqcC,ShallowMsa_008,720,0.34345536795869464,0.3195582877959927
4gqcB_4gqcC,ShallowMsa_009,672,0.4145457212095421,0.42105263157894735
4gqcB_4gqcC,ShallowMsa_010,608,0.3583547810126679,0.3380788327084811
4gqcB_4gqcC,ShallowMsa_011,520,0.3304207491069873,0.3219178082191781
4gqcB_4gqcC,ShallowMsa_012,482,0.2931630924398338,0.2939119703825586
4gqcB_4gqcC,ShallowMsa_013,467,0.30025467198364403,0.29411764705882354
4gqcB_4gqcC,ShallowMsa_014,428,0.308151202422517,0.3
4gqcB_4gqcC,ShallowMsa_015,424,0.31836453598841463,0.3108108108108108
4gqcB_4gqcC,ShallowMsa_016,413,0.33064704513578924,0.3150684931506849
4gqcB_4gqcC,ShallowMsa_017,338,0.3017036599026074,0.3
4gqcB_4gqcC,ShallowMsa_018,311,0.3248511727068858,0.31724137931034485
4gqcB_4gqcC,ShallowMsa_019,300,0.3073977178857958,0.30257629367536487
4gqcB_4gqcC,ShallowMsa_020,255,0.31147213873263313,0.3087248322147651
4h2aA_3j9cA,ShallowMsa_000,295,0.36414328815068236,0.34933333333333333
4h2aA_3j9cA,ShallowMsa_001,230,0.43748305306512003,0.41130213153932227
4h2aA_3j9cA,ShallowMsa_002,215,0.394460348894049,0.36541889483065954
4n9wA_4nc9C,ShallowMsa_000,2476,0.4817422615745921,0.48644467631447624
4n9wA_4nc9C,ShallowMsa_001,1591,0.32250628976713636,0.3192771084337349
4n9wA_4nc9C,ShallowMsa_002,1372,0.3309116256503644,0.3239429913661757
4n9wA_4nc9C,ShallowMsa_003,1046,0.3154802549074724,0.3153153153153153
4n9wA_4nc9C,ShallowMsa_004,1032,0.3404885085844123,0.3333333333333333
4n9wA_4nc9C,ShallowMsa_005,931,0.3609495105137046,0.3610223642172524
4n9wA_4nc9C,ShallowMsa_006,856,0.3474451321159764,0.3484430176565008
4n9wA_4nc9C,ShallowMsa_007,755,0.31832783901961387,0.3140495867768595
4n9wA_4nc9C,ShallowMsa_008,682,0.49168179352823765,0.5
4n9wA_4nc9C,ShallowMsa_009,661,0.5793077416317692,0.5677233429394812
4n9wA_4nc9C,ShallowMsa_010,626,0.3373728670816421,0.3373134328358209
4n9wA_4nc9C,ShallowMsa_011,621,0.32123479332685934,0.31896551724137934
4n9wA_4nc9C,ShallowMsa_012,578,0.34040132954086083,0.33640611724723873
4n9wA_4nc9C,ShallowMsa_013,519,0.3785127235213727,0.3782051282051282
4n9wA_4nc9C,ShallowMsa_014,465,0.3148374803658886,0.3120567375886525
4n9wA_4nc9C,ShallowMsa_015,450,0.4803873445105962,0.48772959951821737
4n9wA_4nc9C,ShallowMsa_016,300,0.31095448831581995,0.3101431740270216
4o01D_4o0pA,ShallowMsa_000,2427,0.34189469328295696,0.3399122807017544
4o01D_4o0pA,ShallowMsa_001,1883,0.3508365881372829,0.3424242424242424
4o01D_4o0pA,ShallowMsa_002,1729,0.3447712243471579,0.3405639913232104
4o01D_4o0pA,ShallowMsa_003,785,0.3430589119185086,0.3438818565400844
4o01D_4o0pA,ShallowMsa_004,748,0.3407661341319246,0.3398058930316995
4o01D_4o0pA,ShallowMsa_005,546,0.36348895282619725,0.35667396061269147
4o01D_4o0pA,ShallowMsa_006,516,0.2974326919652823,0.29348078037473435
4o01D_4o0pA,ShallowMsa_007,452,0.3543602921135648,0.35434782608695653
4o01D_4o0pA,ShallowMsa_008,406,0.34336562021295375,0.34297668858338315
4o01D_4o0pA,ShallowMsa_009,405,0.30848965805419826,0.3076923076923077
4o01D_4o0pA,ShallowMsa_010,386,0.3110385688981802,0.3092893590184612
4o01D_4o0pA,ShallowMsa_011,341,0.38103645297048855,0.3817204301075269
4o01D_4o0pA,ShallowMsa_012,337,0.34893294845240963,0.350561797752809
4o01D_4o0pA,ShallowMsa_013,334,0.3355975118400851,0.3390191897654584
4o01D_4o0pA,ShallowMsa_014,333,0.3260281372976682,0.3257918552036199
4o01D_4o0pA,ShallowMsa_015,291,0.354733785354101,0.35560344827586204
4pyjA_4pyiA,ShallowMsa_000,1218,0.5347826272048452,0.5180785700986781
4pyjA_4pyiA,ShallowMsa_001,1158,0.36852252654336265,0.3723015996272713
4pyjA_4pyiA,ShallowMsa_002,1150,0.31518013352215707,0.31058253340862035
4pyjA_4pyiA,ShallowMsa_003,977,0.318310052774723,0.3135593220338983
4pyjA_4pyiA,ShallowMsa_004,913,0.3262350028037177,0.32515337423312884
4pyjA_4pyiA,ShallowMsa_005,893,0.3206375626644427,0.32142857142857145
4pyjA_4pyiA,ShallowMsa_006,871,0.31172033800541044,0.31007751937984496
4pyjA_4pyiA,ShallowMsa_007,739,0.30735483820079484,0.3023255813953488
4pyjA_4pyiA,ShallowMsa_008,727,0.3780387747151207,0.38202247191011235
4pyjA_4pyiA,ShallowMsa_009,711,0.2883700302498926,0.2857142857142857
4pyjA_4pyiA,ShallowMsa_010,634,0.3092117214161964,0.30434782608695654
4pyjA_4pyiA,ShallowMsa_011,628,0.31133060230712245,0.3103448275862069
4pyjA_4pyiA,ShallowMsa_012,621,0.3144968948997089,0.3148148148148148
4pyjA_4pyiA,ShallowMsa_013,535,0.3120697505965589,0.3113207547169811
4pyjA_4pyiA,ShallowMsa_014,531,0.3015459647883106,0.3013698630136986
4pyjA_4pyiA,ShallowMsa_015,519,0.34608225860191544,0.3407821229050279
4pyjA_4pyiA,ShallowMsa_016,503,0.348301016861928,0.3386243386243386
4pyjA_4pyiA,ShallowMsa_017,464,0.39930894706597225,0.4019607843137255
4pyjA_4pyiA,ShallowMsa_018,462,0.3740991022991654,0.36502463054187195
4q79F_4uv2D,ShallowMsa_000,436,0.500861386452197,0.5026455026455027
4q79F_4uv2D,ShallowMsa_001,409,0.44893491251389595,0.4396551724137931
4q79F_4uv2D,ShallowMsa_002,366,0.4475966411174229,0.45108695652173914
4q79F_4uv2D,ShallowMsa_003,356,0.451476143401291,0.4521276595744681
4q79F_4uv2D,ShallowMsa_004,330,0.554316207267439,0.5531914893617021
4q79F_4uv2D,ShallowMsa_005,322,0.5148447672509824,0.5212765957446809
4q79F_4uv2D,ShallowMsa_006,315,0.5593561097285272,0.5597826086956522
4q79F_4uv2D,ShallowMsa_007,283,0.4222644168224166,0.42391304347826086
4q79F_4uv2D,ShallowMsa_008,269,0.4283378388971468,0.4383561643835616
4q79F_4uv2D,ShallowMsa_009,266,0.354301151843321,0.3126745810055866
4q79F_4uv2D,ShallowMsa_010,265,0.45213462060193044,0.45652173913043476
4q79F_4uv2D,ShallowMsa_011,263,0.5791944597334333,0.4782608695652174
4q79F_4uv2D,ShallowMsa_012,261,0.4888686013362345,0.4891304347826087
4q79F_4uv2D,ShallowMsa_013,259,0.47192563116560804,0.45161290322580644
4q79F_4uv2D,ShallowMsa_014,256,0.37737667030275784,0.3404143258426966
4q79F_4uv2D,ShallowMsa_015,254,0.4503922859308739,0.45108695652173914
4q79F_4uv2D,ShallowMsa_016,250,0.4406680008440675,0.43478260869565216
4q79F_4uv2D,ShallowMsa_017,245,0.49147029556209115,0.4945652173913043
4q79F_4uv2D,ShallowMsa_018,234,0.30735172895894247,0.3046875
4qhhA_4qhfA,ShallowMsa_000,307,0.34091533801562124,0.32432432432432434
4qhhA_4qhfA,ShallowMsa_001,301,0.28808554415332555,0.28205128205128205
4qhhA_4qhfA,ShallowMsa_002,301,0.3108027701279627,0.3076923076923077
4qhhA_4qhfA,ShallowMsa_003,245,0.30046103506393207,0.3
4qhhA_4qhfA,ShallowMsa_004,230,0.32606635933889205,0.3230769230769231
4qhhA_4qhfA,ShallowMsa_005,224,0.28879773307156853,0.2830188679245283
4qhhA_4qhfA,ShallowMsa_006,215,0.29348079199722993,0.29545454545454547
4qhhA_4qhfA,ShallowMsa_007,208,0.331612420372948,0.31851119894598157
4qhhA_4qhfA,ShallowMsa_008,203,0.314014131755278,0.3148148148148148
4qhhA_4qhfA,ShallowMsa_009,203,0.3016790246197112,0.2972972972972973
4rwqB_4rwnA,ShallowMsa_000,443,0.46717729894189686,0.45652173913043476
4rwqB_4rwnA,ShallowMsa_001,442,0.5495320381543144,0.5470588235294118
4rwqB_4rwnA,ShallowMsa_002,361,0.4604071970154685,0.4386503067484663
4rwqB_4rwnA,ShallowMsa_003,360,0.45521809335655516,0.44108761329305135
4rwqB_4rwnA,ShallowMsa_004,333,0.4212473162745991,0.41964285714285715
4rwqB_4rwnA,ShallowMsa_005,276,0.3002297649275318,0.3
4rwqB_4rwnA,ShallowMsa_006,266,0.6959165313209397,0.711764705882353
4rwqB_4rwnA,ShallowMsa_007,258,0.45189832812087977,0.45317220543806647
4rwqB_4rwnA,ShallowMsa_008,245,0.6610311728945673,0.6656976744186046
4rwqB_4rwnA,ShallowMsa_009,227,0.45539885496067994,0.45481927710843373
4rwqB_4rwnA,ShallowMsa_010,217,0.44859145492009384,0.3925233644859813
4tsyD_3zwgN,ShallowMsa_000,1071,0.34760776698189333,0.30714285714285716
4xwsD_4y0mJ,ShallowMsa_000,3433,0.319840603438495,0.3191489361702128
4xwsD_4y0mJ,ShallowMsa_001,1540,0.2995070612857091,0.29842931937172773
4xwsD_4y0mJ,ShallowMsa_002,1207,0.34236054974898994,0.3333333333333333
4xwsD_4y0mJ,ShallowMsa_003,1173,0.40666757513730223,0.42424242424242425
4xwsD_4y0mJ,ShallowMsa_004,1113,0.42225508261577643,0.3879310344827586
4xwsD_4y0mJ,ShallowMsa_005,1007,0.3403891481746048,0.34210526315789475
4xwsD_4y0mJ,ShallowMsa_006,929,0.3298302738224158,0.3316062176165803
4xwsD_4y0mJ,ShallowMsa_007,861,0.6823642470073237,0.6473684210526316
4xwsD_4y0mJ,ShallowMsa_008,773,0.5051932788170562,0.5130890052356021
4xwsD_4y0mJ,ShallowMsa_009,718,0.32423910699875375,0.32642487046632124
4xwsD_4y0mJ,ShallowMsa_010,647,0.31302658606240324,0.31137724550898205
4xwsD_4y0mJ,ShallowMsa_011,547,0.3309744279502711,0.32978723404255317
4xwsD_4y0mJ,ShallowMsa_012,545,0.2884705248812031,0.28804347826086957
4xwsD_4y0mJ,ShallowMsa_013,508,0.46567253359273914,0.46934767759562845
4xwsD_4y0mJ,ShallowMsa_014,478,0.29834048855095213,0.29411764705882354
4xwsD_4y0mJ,ShallowMsa_015,457,0.32144057768719736,0.3090909090909091
4xwsD_4y0mJ,ShallowMsa_016,418,0.3362307348283368,0.3333333333333333
4xwsD_4y0mJ,ShallowMsa_017,402,0.3401451111350562,0.3228339947089947
4xwsD_4y0mJ,ShallowMsa_018,367,0.2971716296564486,0.29842931937172773
4xwsD_4y0mJ,ShallowMsa_019,350,0.3443177121626126,0.34536082474226804
4ydqB_4twaA,ShallowMsa_000,6629,0.40442710962226747,0.40540540540540543
4ydqB_4twaA,ShallowMsa_001,2534,0.5052494906775106,0.5146443514644351
4ydqB_4twaA,ShallowMsa_002,2289,0.33050062565997873,0.33185840707964603
4ydqB_4twaA,ShallowMsa_003,2262,0.43771162030051114,0.43067216868619407
4ydqB_4twaA,ShallowMsa_004,2062,0.42073688793918107,0.4168466522678186
4ydqB_4twaA,ShallowMsa_005,1617,0.38348824927815744,0.3841059602649007
4ydqB_4twaA,ShallowMsa_006,1272,0.4108345553591993,0.41312741312741313
4ydqB_4twaA,ShallowMsa_007,1075,0.5159530902451969,0.5167364016736402
4ydqB_4twaA,ShallowMsa_008,944,0.36507377073693387,0.37306271374486727
4ydqB_4twaA,ShallowMsa_009,934,0.3483772903885397,0.3369330453563715
4ydqB_4twaA,ShallowMsa_010,599,0.3918089601506396,0.4
4ydqB_4twaA,ShallowMsa_011,573,0.4164365411064952,0.4072494669509595
4ydqB_4twaA,ShallowMsa_012,545,0.3908254840020235,0.3897216274089936
4ydqB_4twaA,ShallowMsa_013,440,0.41774677915818875,0.42099640125955917
4ydqB_4twaA,ShallowMsa_014,424,0.33777493900234046,0.3295126116657908
4ydqB_4twaA,ShallowMsa_015,397,0.41378562810048725,0.4190064794816415
4ydqB_4twaA,ShallowMsa_016,315,0.37783565483538933,0.3793103448275862
4yhdG_7ahlE,ShallowMsa_000,277,0.3818823566501085,0.3371647509578544
4yhdG_7ahlE,ShallowMsa_001,243,0.3037970769102166,0.30303030303030304
4zrbH_4zrbC,ShallowMsa_000,391,0.3116686715103578,0.2962962962962963
4zrbH_4zrbC,ShallowMsa_001,332,0.2929280051720422,0.29310344827586204
4zrbH_4zrbC,ShallowMsa_002,320,0.2945801414252056,0.29411764705882354
4zrbH_4zrbC,ShallowMsa_003,295,0.30368322441021783,0.30303030303030304
4zrbH_4zrbC,ShallowMsa_004,290,0.29207296130217264,0.2910856134157105
4zrbH_4zrbC,ShallowMsa_005,273,0.31960624616395333,0.30612244897959184
4zrbH_4zrbC,ShallowMsa_006,271,0.29615300922888066,0.2956521739130435
4zrbH_4zrbC,ShallowMsa_007,251,0.29167693945598433,0.2905982905982906
4zrbH_4zrbC,ShallowMsa_008,249,0.280326633601409,0.2777777777777778
4zrbH_4zrbC,ShallowMsa_009,246,0.3119800630765227,0.2981899015560495
4zrbH_4zrbC,ShallowMsa_010,238,0.2719435793091647,0.26855494361395227
4zrbH_4zrbC,ShallowMsa_011,237,0.29094387608088174,0.2909090909090909
4zrbH_4zrbC,ShallowMsa_012,230,0.27379317514749046,0.2702702702702703
4zrbH_4zrbC,ShallowMsa_013,226,0.6301668927556234,0.6209273182957393
4zrbH_4zrbC,ShallowMsa_014,222,0.3106751603191402,0.30837227414330215
4zrbH_4zrbC,ShallowMsa_015,222,0.3010509276224043,0.30434782608695654
4zrbH_4zrbC,ShallowMsa_016,215,0.30066054957872607,0.2966101694915254
4zrbH_4zrbC,ShallowMsa_017,213,0.29366842977573915,0.29508196721311475
4zrbH_4zrbC,ShallowMsa_018,210,0.3066568202496507,0.3055555555555556
4zrbH_4zrbC,ShallowMsa_019,209,0.2923211384825537,0.2905982905982906
4zrbH_4zrbC,ShallowMsa_020,208,0.3194831604998181,0.31526251526251525
5bmyA_5b3zA,ShallowMsa_000,751,0.3137275481785747,0.2959770114942529
5bmyA_5b3zA,ShallowMsa_001,723,0.29383242943766047,0.2837465564738292
5bmyA_5b3zA,ShallowMsa_002,644,0.47413921890499067,0.4658467395767235
5bmyA_5b3zA,ShallowMsa_003,577,0.28732232364027266,0.28610354223433243
5bmyA_5b3zA,ShallowMsa_004,481,0.29491964792835523,0.2955801104972376
5bmyA_5b3zA,ShallowMsa_005,449,0.7596749797003038,0.7315068493150685
5bmyA_5b3zA,ShallowMsa_006,435,0.2921294743103044,0.29041095890410956
5bmyA_5b3zA,ShallowMsa_007,434,0.369798848632256,0.31130776027860074
5bmyA_5b3zA,ShallowMsa_008,379,0.2965450587295696,0.29442970822281167
5bmyA_5b3zA,ShallowMsa_009,354,0.28715744792760195,0.2867205146419136
5bmyA_5b3zA,ShallowMsa_010,345,0.454230690637285,0.38
5bmyA_5b3zA,ShallowMsa_011,341,0.4059666116066561,0.40540540540540543
5bmyA_5b3zA,ShallowMsa_012,323,0.31018499373575703,0.31024930747922436
5bmyA_5b3zA,ShallowMsa_013,304,0.32557872277971395,0.32499942125610576
5bmyA_5b3zA,ShallowMsa_014,271,0.2880479717254744,0.28184281842818426
5bmyA_5b3zA,ShallowMsa_015,267,0.5324161654674764,0.5204081632653061
5c1vB_5c1vA,ShallowMsa_000,3689,0.5330757399551745,0.4956521739130435
5c1vB_5c1vA,ShallowMsa_001,3203,0.3611928487038491,0.3333333333333333
5c1vB_5c1vA,ShallowMsa_002,2776,0.3634505779295108,0.36186770428015563
5c1vB_5c1vA,ShallowMsa_003,2438,0.3770229382659105,0.38132295719844356
5c1vB_5c1vA,ShallowMsa_004,2389,0.4177996891932146,0.4186851211072664
5c1vB_5c1vA,ShallowMsa_005,2309,0.3713908850875835,0.373134328358209
5c1vB_5c1vA,ShallowMsa_006,1997,0.39191514808276723,0.4020618556701031
5c1vB_5c1vA,ShallowMsa_007,1838,0.4235281742596065,0.42440733759855587
5c1vB_5c1vA,ShallowMsa_008,1522,0.5298770670937326,0.46259328358208956
5c1vB_5c1vA,ShallowMsa_009,1222,0.36139373196084096,0.35632487667371393
5c1vB_5c1vA,ShallowMsa_010,1196,0.7213196245595201,0.7258064516129032
5c1vB_5c1vA,ShallowMsa_011,1078,0.31467474190557043,0.3153846153846154
5c1vB_5c1vA,ShallowMsa_012,890,0.3265354153006318,0.3250883392226148
5c1vB_5c1vA,ShallowMsa_013,868,0.41039636503890264,0.4151624548736462
5c1vB_5c1vA,ShallowMsa_014,683,0.3404611650223858,0.33793103448275863
5c1vB_5c1vA,ShallowMsa_015,512,0.3593402521425118,0.3614921223354958
5c1vB_5c1vA,ShallowMsa_016,481,0.37675799261019444,0.3693379790940767
5c1vB_5c1vA,ShallowMsa_017,417,0.5678238531990855,0.5870967741935483
5et5A_3ifaA,ShallowMsa_000,4269,0.44302994186981876,0.4139194139194139
5et5A_3ifaA,ShallowMsa_001,2513,0.39134206307918745,0.3837638376383764
5et5A_3ifaA,ShallowMsa_002,2273,0.46860105785711526,0.4708029197080292
5et5A_3ifaA,ShallowMsa_003,1927,0.6750093594669515,0.6642599277978339
5et5A_3ifaA,ShallowMsa_004,1919,0.3979083603538544,0.403921568627451
5et5A_3ifaA,ShallowMsa_005,1602,0.3525799502442535,0.35269709543568467
5et5A_3ifaA,ShallowMsa_006,1311,0.4500927881933491,0.4551971326164875
5et5A_3ifaA,ShallowMsa_007,1243,0.3205266442478009,0.316
5et5A_3ifaA,ShallowMsa_008,1155,0.4208003070330643,0.4244604316546763
5et5A_3ifaA,ShallowMsa_009,1150,0.4621786584166296,0.46715328467153283
5et5A_3ifaA,ShallowMsa_010,1110,0.45160374622027116,0.45714285714285713
5et5A_3ifaA,ShallowMsa_011,1099,0.44200487259308413,0.4490566037735849
5et5A_3ifaA,ShallowMsa_012,1098,0.4110978608762405,0.4142608669798418
5et5A_3ifaA,ShallowMsa_013,1061,0.40225653869746475,0.4072727272727273
5et5A_3ifaA,ShallowMsa_014,958,0.34124077783461276,0.3404255319148936
5et5A_3ifaA,ShallowMsa_015,938,0.44432434794752806,0.4489051094890511
5et5A_3ifaA,ShallowMsa_016,705,0.4023124825959477,0.40671641791044777
5et5A_3ifaA,ShallowMsa_017,601,0.4294951209494057,0.43609022556390975
5et5A_3ifaA,ShallowMsa_018,322,0.3911657317024787,0.39560292064855573
5et5A_3ifaA,ShallowMsa_019,306,0.5323224955240444,0.5288842544316996
5f5rB_5f3kA,ShallowMsa_000,5964,0.4627816559694501,0.45706605222734253
5f5rB_5f3kA,ShallowMsa_001,2975,0.29444580751807864,0.2918918918918919
5f5rB_5f3kA,ShallowMsa_002,2852,0.41849122024790714,0.4292929292929293
5f5rB_5f3kA,ShallowMsa_003,2000,0.3674563200851903,0.36764705882352944
5f5rB_5f3kA,ShallowMsa_004,1984,0.366410555176912,0.36617485277939554
5f5rB_5f3kA,ShallowMsa_005,1912,0.41694889751648545,0.41808561808561806
