pair_id,cluster,method,TM1_max,TM2_max,TM1_mean,TM2_mean,TMdiff_max,TMdiff_mean,n_models,n_toward_f1,n_toward_f2,vote_frac_f1,pref,TMdiff_centered,pref_centered,pair_median_used,t1_recall,t2_recall,metric_used,ddg_bias_mean,ddg_bias_std,ddg_sum_F1_mean,ddg_sum_F2_mean,cluster_norm,mean_pid_to_query,TMdiff_residual,pref_corrected,regression_beta,regression_alpha
2z9oB_1repC,ShallowMsa_011,MSAT,0.0137,0.0056,0.0137,0.0056,0.0081,0.0081,1,1,0,1.0,Amb,0.0006,Amb,0.0075,0.0137,0.0056,t_recall,,,,,ShallowMsa_011,0.2657589560277589,0.0004467815108317002,Amb,-0.01495848152690339,0.004128568923518662
2z9oB_1repC,ShallowMsa_012,MSAT,0.0048,0.0077,0.0048,0.0077,-0.0029,-0.0029,1,0,1,0.0,Amb,-0.0104,Amb,0.0075,0.0048,0.0077,t_recall,,,,,ShallowMsa_012,0.2711865798077059,-0.01047202947912098,Amb,-0.01495848152690339,0.004128568923518662
2z9oB_1repC,ShallowMsa_013,MSAT,0.0444,0.0357,0.0444,0.0357,0.0087,0.0087,1,1,0,1.0,Amb,0.0012,Amb,0.0075,0.0444,0.0357,t_recall,,,,,ShallowMsa_013,0.2796678857402593,0.0012548379789951351,Amb,-0.01495848152690339,0.004128568923518662
2z9oB_1repC,ShallowMsa_014,MSAT,0.0287,0.0115,0.0287,0.0115,0.0172,0.0172,1,1,0,1.0,Amb,0.0097,Amb,0.0075,0.0287,0.0115,t_recall,,,,,ShallowMsa_014,0.2674825939511769,0.009572564516868219,Amb,-0.01495848152690339,0.004128568923518662
2z9oB_1repC,ShallowMsa_015,MSAT,0.0345,0.0276,0.0345,0.0276,0.0069,0.0069,1,1,0,1.0,Amb,-0.0006,Amb,0.0075,0.0345,0.0276,t_recall,,,,,ShallowMsa_015,0.2543137435716763,-0.0009244214882640959,Amb,-0.01495848152690339,0.004128568923518662
2z9oB_1repC,DeepMsa,CCMpred,0.028,0.0209,0.028,0.0209,0.0071,0.0071,1,1,0,1.0,Amb,0.0071,Amb,0.0,0.028,0.0209,t_recall,,,,,DeepMsa,,,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_000,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_000,0.3190013653796969,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_001,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_001,0.2503547203671554,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_002,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_002,0.5278925707085421,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_003,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_003,0.2583970203824037,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_004,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_004,0.2569068891199839,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_005,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_005,0.31638718869361,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_006,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_006,0.2541403353301926,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_007,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_007,0.2619783979371031,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_008,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_008,0.266282708594779,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_009,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_009,0.2616896095465625,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_010,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_010,0.2583483304158382,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_011,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_011,0.2657589560277589,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_012,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_012,0.2711865798077059,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_013,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_013,0.2796678857402593,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_014,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_014,0.2674825939511769,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_015,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,,ShallowMsa_015,0.2543137435716763,0.0,Amb,0.0,0.0
2z9oB_1repC,ShallowMsa_000,DDG,-29.8064,-38.5781,-29.8064,-38.5781,8.7717,8.7717,10,10,0,1.0,F1,-6.3868,F2,15.1585,,,ddg_kcal_per_mol(delta=1.0),8.7717,4.8697,29.8064,38.5781,ShallowMsa_000,0.3190013653796969,-4.795619665936808,F2,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_001,DDG,-48.7911,-64.1705,-48.7911,-64.1705,15.3794,15.3794,10,10,0,1.0,F1,0.2209,Amb,15.1585,,,ddg_kcal_per_mol(delta=1.0),15.3794,4.8942,48.7911,64.1705,ShallowMsa_001,0.2503547203671554,0.4225167043422241,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_002,DDG,-34.7585,-45.3542,-34.7585,-45.3542,10.5957,10.5957,10,10,0,1.0,F1,-4.5628,F2,15.1585,,,ddg_kcal_per_mol(delta=1.0),10.5957,7.0594,34.7585,45.3542,ShallowMsa_002,0.5278925707085421,1.2568116206979143,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_003,DDG,-56.6514,-71.7637,-56.6514,-71.7637,15.1123,15.1123,10,10,0,1.0,F1,-0.0462,Amb,15.1585,,,ddg_kcal_per_mol(delta=1.0),15.1123,6.3823,56.6514,71.7637,ShallowMsa_003,0.2583970203824037,0.3182110783200309,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_004,DDG,-52.0147,-68.6365,-52.0147,-68.6365,16.6219,16.6219,10,10,0,1.0,F1,1.4634,F1,15.1585,,,ddg_kcal_per_mol(delta=1.0),16.6219,4.2375,52.0147,68.6365,ShallowMsa_004,0.2569068891199839,1.7976474453356293,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_005,DDG,-48.5804,-62.7162,-48.5804,-62.7162,14.1357,14.1357,10,10,0,1.0,F1,-1.0228,F2,15.1585,,,ddg_kcal_per_mol(delta=1.0),14.1357,7.2131,48.5804,62.7162,ShallowMsa_005,0.31638718869361,0.5154634749218998,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_006,DDG,-51.6071,-66.0195,-51.6071,-66.0195,14.4125,14.4125,10,10,0,1.0,F1,-0.746,Amb,15.1585,,,ddg_kcal_per_mol(delta=1.0),14.4125,4.7195,51.6071,66.0195,ShallowMsa_006,0.2541403353301926,-0.4677538716298,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_007,DDG,-49.9355,-65.1402,-49.9355,-65.1402,15.2047,15.2047,10,10,0,1.0,F1,0.0462,Amb,15.1585,,,ddg_kcal_per_mol(delta=1.0),15.2047,4.8496,49.9355,65.1402,ShallowMsa_007,0.2619783979371031,0.48310627445671117,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_008,DDG,-49.738,-64.6639,-49.738,-64.6639,14.9259,14.9259,10,10,0,1.0,F1,-0.2326,Amb,15.1585,,,ddg_kcal_per_mol(delta=1.0),14.9259,3.4146,49.738,64.6639,ShallowMsa_008,0.266282708594779,0.29143527456784624,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_009,DDG,-57.1891,-74.0015,-57.1891,-74.0015,16.8124,16.8124,10,10,0,1.0,F1,1.6539,F1,15.1585,,,ddg_kcal_per_mol(delta=1.0),16.8124,4.2559,57.1891,74.0015,ShallowMsa_009,0.2616896095465625,2.084960543116053,F1,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_010,DDG,-53.8316,-69.6941,-53.8316,-69.6941,15.8625,15.8625,10,10,0,1.0,F1,0.704,Amb,15.1585,,,ddg_kcal_per_mol(delta=1.0),15.8625,4.2865,53.8316,69.6941,ShallowMsa_010,0.2583483304158382,1.0674254830784948,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_011,DDG,-34.1215,-42.4352,-34.1215,-42.4352,8.3137,8.3137,10,9,1,0.9,F1,-6.8448,F2,15.1585,,,ddg_kcal_per_mol(delta=1.0),8.3137,4.5772,34.1215,42.4352,ShallowMsa_011,0.2657589560277589,-6.3313666640698125,F2,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_012,DDG,-55.4427,-73.2646,-55.4427,-73.2646,17.8219,17.8219,10,10,0,1.0,F1,2.6634,F1,15.1585,,,ddg_kcal_per_mol(delta=1.0),17.8219,4.7587,55.4427,73.2646,ShallowMsa_012,0.2711865798077059,3.2867007387587606,F1,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_013,DDG,-36.9335,-46.6434,-36.9335,-46.6434,9.7099,9.7099,10,10,0,1.0,F1,-5.4486,F2,15.1585,,,ddg_kcal_per_mol(delta=1.0),9.7099,2.6007,36.9335,46.6434,ShallowMsa_013,0.2796678857402593,-4.653618412828913,F2,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_014,DDG,-51.3208,-68.8267,-51.3208,-68.8267,17.506,17.506,10,10,0,1.0,F1,2.3475,F1,15.1585,,,ddg_kcal_per_mol(delta=1.0),17.506,2.4853,51.3208,68.8267,ShallowMsa_014,0.2674825939511769,2.8958236727959132,F1,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_015,DDG,-54.9507,-71.6558,-54.9507,-71.6558,16.705,16.705,10,10,0,1.0,F1,1.5465,F1,15.1585,,,ddg_kcal_per_mol(delta=1.0),16.705,3.3499,54.9507,71.6558,ShallowMsa_015,0.2543137435716763,1.828256304073843,Amb,-20.24226572860332,4.866130071739914
2z9oB_1repC,ShallowMsa_001,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_001,0.2503547203671554,,Amb,,
2z9oB_1repC,ShallowMsa_002,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_002,0.5278925707085421,,Amb,,
2z9oB_1repC,ShallowMsa_003,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_003,0.2583970203824037,,Amb,,
2z9oB_1repC,ShallowMsa_004,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_004,0.2569068891199839,,Amb,,
2z9oB_1repC,ShallowMsa_006,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_006,0.2541403353301926,,Amb,,
2z9oB_1repC,ShallowMsa_007,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_007,0.2619783979371031,,Amb,,
2z9oB_1repC,ShallowMsa_008,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_008,0.266282708594779,,Amb,,
2z9oB_1repC,ShallowMsa_009,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_009,0.2616896095465625,,Amb,,
2z9oB_1repC,ShallowMsa_010,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_010,0.2583483304158382,,Amb,,
2z9oB_1repC,ShallowMsa_012,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_012,0.2711865798077059,,Amb,,
2z9oB_1repC,ShallowMsa_014,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_014,0.2674825939511769,,Amb,,
2z9oB_1repC,ShallowMsa_015,Boltz2,,,,,,,1,0,0,0.0,Amb,,Amb,0.0,,,,,,,,ShallowMsa_015,0.2543137435716763,,Amb,,
3g0hA_3ewsB,DeepMsa,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0079,Amb,0.0079,,,,,,,,DeepMsa,,,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_000,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_000,0.3134212712279055,0.004012884326680108,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_001,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_001,0.3242954162923775,0.0007522112612582815,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_002,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_002,0.5634149101222516,-0.07094910303293593,F2,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_003,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_003,0.3050386139492498,0.00652647087928894,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_004,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_004,0.3593640522508002,-0.009763314881969964,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_005,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_005,0.3314443192355836,-0.0013914271706388648,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_006,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_006,0.3193681653821536,0.002229674936267856,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_007,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_007,0.4810148407613075,-0.046240982517609205,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_008,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_008,0.2915195180155934,0.010580247219256086,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_009,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_009,0.3104594927052648,0.004900990140724454,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_010,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_010,0.3258818201221722,0.0002765192222037305,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_011,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_011,0.3033097417654443,0.007044882849137485,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_012,AF2,0.8968,0.704,0.8821,0.7003,0.1928,0.1818,2,2,0,1.0,F1,0.1849,F1,0.0079,,,,,,,,ShallowMsa_012,0.658425722946838,0.08546137466768462,F1,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_013,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_013,0.2901152881097353,0.011001313390853418,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_014,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_014,0.2917012048361683,0.010525767412459475,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_015,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_015,0.4140430963295146,-0.026159131308310143,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_016,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_016,0.3093190270285337,0.005242965136653538,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,ShallowMsa_017,AF2,0.9062,0.8984,0.7845,0.796,0.0079,-0.0116,2,1,1,0.5,Amb,0.0,Amb,0.0079,,,,,,,,ShallowMsa_017,0.3069655863005603,0.005948657468995269,Amb,0.2998555790905421,-0.09799400111001756
3g0hA_3ewsB,DeepMsa,AF3,0.9014,0.7124,0.8915,0.7104,0.189,0.1811,2,2,0,1.0,F1,0.189,F1,0.189,,,,,,,,DeepMsa,,,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_000,AF3,0.9014,0.7124,0.8914,0.7105,0.1889,0.181,2,2,0,1.0,F1,-0.0001,Amb,0.189,,,,,,,,ShallowMsa_000,0.3134212712279055,5.826782298214321e-06,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_001,AF3,0.9014,0.7123,0.8915,0.7104,0.189,0.1811,2,2,0,1.0,F1,0.0,Amb,0.189,,,,,,,,ShallowMsa_001,0.3242954162923775,1.9534516837720495e-05,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_002,AF3,0.9014,0.7124,0.8914,0.7105,0.1889,0.181,2,2,0,1.0,F1,-0.0001,Amb,0.189,,,,,,,,ShallowMsa_002,0.5634149101222516,-0.001978008942074034,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_003,AF3,0.9014,0.7124,0.8915,0.7104,0.189,0.1811,2,2,0,1.0,F1,0.0,Amb,0.189,,,,,,,,ShallowMsa_003,0.3050386139492498,0.00017234773478370718,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_004,AF3,0.9014,0.7123,0.8915,0.7104,0.1891,0.1811,2,2,0,1.0,F1,0.0001,Amb,0.189,,,,,,,,ShallowMsa_004,0.3593640522508002,-0.00015875421533568672,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_005,AF3,0.9014,0.7123,0.8915,0.7104,0.1891,0.1811,2,2,0,1.0,F1,0.0001,Amb,0.189,,,,,,,,ShallowMsa_005,0.3314443192355836,6.280407716923002e-05,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_006,AF3,0.9014,0.7124,0.8914,0.7105,0.1889,0.181,2,2,0,1.0,F1,-0.0001,Amb,0.189,,,,,,,,ShallowMsa_006,0.3193681653821536,-4.136506276006709e-05,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_007,AF3,0.9014,0.7123,0.8915,0.7104,0.1891,0.1811,2,2,0,1.0,F1,0.0001,Amb,0.189,,,,,,,,ShallowMsa_007,0.4810148407613075,-0.001124119499078734,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_008,AF3,0.9014,0.7124,0.8914,0.7105,0.1889,0.181,2,2,0,1.0,F1,-0.0001,Amb,0.189,,,,,,,,ShallowMsa_008,0.2915195180155934,0.0001796291263943867,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_009,AF3,0.9014,0.7123,0.8915,0.7104,0.1891,0.1811,2,2,0,1.0,F1,0.0001,Amb,0.189,,,,,,,,ShallowMsa_009,0.3104594927052648,0.00022933010849035123,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_010,AF3,0.9014,0.7124,0.8914,0.7105,0.1889,0.181,2,2,0,1.0,F1,-0.0001,Amb,0.189,,,,,,,,ShallowMsa_010,0.3258818201221722,-9.30544618448841e-05,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_011,AF3,0.9014,0.7124,0.8914,0.7105,0.1889,0.181,2,2,0,1.0,F1,-0.0001,Amb,0.189,,,,,,,,ShallowMsa_011,0.3033097417654443,8.606727747397678e-05,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_012,AF3,0.9021,0.7082,0.8942,0.7074,0.1939,0.1868,2,2,0,1.0,F1,0.0049,Amb,0.189,,,,,,,,ShallowMsa_012,0.658425722946838,0.0022680284950516425,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_013,AF3,0.9014,0.7123,0.8915,0.7104,0.1891,0.1811,2,2,0,1.0,F1,0.0001,Amb,0.189,,,,,,,,ShallowMsa_013,0.2901152881097353,0.0003907724557398607,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_014,AF3,0.9014,0.7124,0.8914,0.7105,0.1889,0.181,2,2,0,1.0,F1,-0.0001,Amb,0.189,,,,,,,,ShallowMsa_014,0.2917012048361683,0.00017818734248781118,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_015,AF3,0.9014,0.7124,0.8915,0.7104,0.189,0.1811,2,2,0,1.0,F1,0.0,Amb,0.189,,,,,,,,ShallowMsa_015,0.4140430963295146,-0.000692662219945846,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_016,AF3,0.9014,0.7123,0.8915,0.7104,0.1891,0.1811,2,2,0,1.0,F1,0.0001,Amb,0.189,,,,,,,,ShallowMsa_016,0.3093190270285337,0.0002383803249755621,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_017,AF3,0.9014,0.7123,0.8915,0.7104,0.1891,0.1811,2,2,0,1.0,F1,0.0001,Amb,0.189,,,,,,,,ShallowMsa_017,0.3069655863005603,0.0002570561593367695,Amb,0.007935544812844895,-0.0025929953254260727
3g0hA_3ewsB,ShallowMsa_000,ESM,0.8072,0.6936,0.6331,0.5575,0.1136,0.0756,20,20,0,1.0,F1,-0.0322,Amb,0.1458,,,,,,,,ShallowMsa_000,0.3134212712279055,-0.03284260466532327,Amb,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_001,ESM,0.816,0.6667,0.6347,0.5432,0.1492,0.0915,20,18,2,0.9,F1,0.0034,Amb,0.1458,,,,,,,,ShallowMsa_001,0.3242954162923775,0.001893403738010078,Amb,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_002,ESM,0.8729,0.7029,0.6253,0.5358,0.17,0.0895,20,18,2,0.9,F1,0.0242,Amb,0.1458,,,,,,,,ShallowMsa_002,0.5634149101222516,0.003694463403547659,Amb,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_003,ESM,0.8176,0.7001,0.6377,0.5537,0.1174,0.084,20,14,6,0.7,F1,-0.0284,Amb,0.1458,,,,,,,,ShallowMsa_003,0.3050386139492498,-0.028376571114772455,Amb,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_004,ESM,0.8393,0.7164,0.6342,0.5623,0.1229,0.0719,20,14,6,0.7,F1,-0.0229,Amb,0.1458,,,,,,,,ShallowMsa_004,0.3593640522508002,-0.02719293087450413,Amb,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_005,ESM,0.8395,0.6942,0.6566,0.5645,0.1453,0.0921,20,16,4,0.8,F1,-0.0005,Amb,0.1458,,,,,,,,ShallowMsa_005,0.3314443192355836,-0.0025746034047763144,Amb,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_006,ESM,0.8215,0.688,0.6366,0.5553,0.1335,0.0813,20,14,6,0.7,F1,-0.0123,Amb,0.1458,,,,,,,,ShallowMsa_006,0.3193681653821536,-0.013415107703040096,Amb,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_007,ESM,0.8635,0.7047,0.617,0.5405,0.1588,0.0765,20,18,2,0.9,F1,0.013,Amb,0.1458,,,,,,,,ShallowMsa_007,0.4810148407613075,-0.0009585421366114597,Amb,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_008,ESM,0.8317,0.6688,0.6369,0.549,0.1628,0.0879,20,14,6,0.7,F1,0.017,Amb,0.1458,,,,,,,,ShallowMsa_008,0.2915195180155934,0.018097571745374914,Amb,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_009,ESM,0.8729,0.6676,0.6564,0.5575,0.2054,0.099,20,20,0,1.0,F1,0.0596,F1,0.1458,,,,,,,,ShallowMsa_009,0.3104594927052648,0.05919271974313159,F1,0.07945374937929385,-0.02425989046895841
3g0hA_3ewsB,ShallowMsa_010,ESM,0.8178,0.6853,0.6421,0.5655,0.1325,0.0766,20,16,4,0.8,F1,-0.0133,Amb,0.1458,,,,,,,,ShallowMsa_010,0.3258818201221722,-0.01493264199429678,Amb,0.07945374937929385,-0.02425989046895841
